Date,Close,High,Low,Open,Volume,"('Close', 'DDOG')","('High', 'DDOG')","('Low', 'DDOG')","('Open', 'DDOG')","('Volume', 'DDOG')"
2025-07-24,146.55999755859375,147.86000061035156,144.71499633789062,145.0,2931900.0,,,,,
2025-07-25,149.83999633789062,150.39999389648438,146.55499267578125,147.46499633789062,4924600.0,,,,,
2025-07-28,150.77000427246094,151.64999389648438,149.66000366210938,150.89999389648438,2648600.0,,,,,
2025-07-29,150.27000427246094,152.24000549316406,148.60000610351562,150.99000549316406,2875800.0,,,,,
2025-07-30,148.8800048828125,150.7949981689453,148.13999938964844,150.25999450683594,3940300.0,,,,,
2025-07-31,139.97999572753906,143.41000366210938,137.6750030517578,143.0,10859500.0,,,,,
2025-08-01,135.60000610351562,138.67999267578125,134.1300048828125,137.47500610351562,6067300.0,,,,,
2025-08-04,139.1300048828125,139.13999938964844,136.14999389648438,137.1999969482422,3501100.0,,,,,
2025-08-05,132.94000244140625,139.99000549316406,132.72000122070312,139.66000366210938,5551400.0,,,,,
2025-08-06,136.9600067138672,137.3300018310547,133.10000610351562,133.10000610351562,7405500.0,,,,,
2025-08-07,136.3800048828125,149.0,131.1999969482422,147.75,16640900.0,,,,,
2025-08-08,130.91000366210938,139.75,129.36000061035156,136.58999633789062,10874900.0,,,,,
2025-08-11,128.8300018310547,132.5500030517578,128.4199981689453,129.4600067138672,8536100.0,,,,,
2025-08-12,128.9600067138672,129.89999389648438,126.2750015258789,128.89999389648438,6829400.0,,,,,
2025-08-13,128.7100067138672,129.86000061035156,126.9800033569336,129.6999969482422,4753800.0,,,,,
2025-08-14,124.5199966430664,127.9000015258789,124.18000030517578,127.66999816894533,6438900.0,,,,,
2025-08-15,127.25,128.22000122070312,123.41999816894533,124.70999908447266,4566500.0,,,,,
2025-08-18,129.07000732421875,129.5500030517578,127.18000030517578,127.68000030517578,2625400.0,,,,,
2025-08-19,128.99000549316406,131.22999572753906,127.83999633789062,129.4600067138672,4477100.0,,,,,
2025-08-20,128.4600067138672,128.72900390625,125.55999755859376,128.47000122070312,3914700.0,,,,,
2025-08-21,129.14999389648438,129.24000549316406,126.67400360107422,128.05999755859375,2965100.0,,,,,
2025-08-22,131.22000122070312,132.3800048828125,128.0800018310547,129.00999450683594,3826900.0,,,,,
2025-08-25,128.3800048828125,130.88999938964844,128.08999633789062,130.50999450683594,2621600.0,,,,,
2025-08-26,126.30999755859376,129.02000427246094,126.25,128.55999755859375,5024400.0,,,,,
2025-08-27,131.72999572753906,131.86000061035156,128.00999450683594,128.07000732421875,6071200.0,,,,,
2025-08-28,140.9600067138672,141.36000061035156,134.1199951171875,134.3699951171875,9304200.0,,,,,
2025-08-29,136.67999267578125,142.5,136.0399932861328,139.9600067138672,5105200.0,,,,,
2025-09-02,134.69000244140625,135.60000610351562,132.0,134.47999572753906,4848400.0,,,,,
2025-09-03,132.60000610351562,134.45199584960938,131.1199951171875,134.3000030517578,3718600.0,,,,,
2025-09-04,131.77999877929688,132.32000732421875,129.05999755859375,131.97000122070312,2955200.0,,,,,
2025-09-05,136.0800018310547,136.25,132.39500427246094,132.74000549316406,4851100.0,,,,,
2025-09-08,136.44000244140625,136.9149932861328,134.64999389648438,136.2899932861328,4757600.0,,,,,
2025-09-09,140.4600067138672,140.67999267578125,136.47999572753906,136.50999450683594,4493200.0,,,,,
2025-09-10,139.1300048828125,145.15499877929688,138.69000244140625,141.33999633789062,4859400.0,,,,,
2025-09-11,139.14999389648438,141.0399932861328,138.55299377441406,139.8300018310547,2819200.0,,,,,
2025-09-12,136.5,139.80999755859375,136.24000549316406,138.90499877929688,3034100.0,,,,,
2025-09-15,138.64999389648438,139.84800720214844,136.10000610351562,136.8000030517578,4719100.0,,,,,
2025-09-16,134.58999633789062,136.14999389648438,132.69000244140625,135.85000610351562,5104100.0,,,,,
2025-09-17,134.22999572753906,136.5399932861328,132.27999877929688,134.75999450683594,3558500.0,,,,,
2025-09-18,136.80999755859375,137.27000427246094,134.52999877929688,135.22999572753906,3718300.0,,,,,
2025-09-19,138.82000732421875,139.0800018310547,135.86000061035156,136.32000732421875,10124400.0,,,,,
2025-09-22,138.35000610351562,139.41000366210938,134.9600067138672,137.3800048828125,3740600.0,,,,,
2025-09-23,137.49000549316406,139.82000732421875,136.7100067138672,138.69000244140625,3857500.0,,,,,
2025-09-24,136.57000732421875,139.30999755859375,135.25999450683594,138.14999389648438,2806500.0,,,,,
2025-09-25,136.60000610351562,136.97000122070312,133.13999938964844,135.19000244140625,2171800.0,,,,,
2025-09-26,139.07000732421875,140.1999969482422,135.4029998779297,136.41000366210938,2755500.0,,,,,
2025-09-29,145.25999450683594,145.8699951171875,139.10000610351562,140.1699981689453,4559400.0,,,,,
2025-09-30,142.39999389648438,144.4949951171875,139.6300048828125,144.42999267578125,4305200.0,,,,,
2025-10-01,152.6999969482422,154.3699951171875,143.8300018310547,144.27999877929688,8079500.0,,,,,
2025-10-02,151.57000732421875,154.77000427246094,150.53500366210938,153.52999877929688,4948000.0,,,,,
2025-10-03,151.82000732421875,155.23500061035156,151.50999450683594,152.13999938964844,5141400.0,,,,,
2025-10-06,157.36000061035156,159.67999267578125,153.00999450683594,153.11000061035156,4732300.0,,,,,
2025-10-07,154.52000427246094,156.5800018310547,152.5,156.0,3375700.0,,,,,
2025-10-08,164.1199951171875,165.14999389648438,154.9949951171875,157.24000549316406,7521900.0,,,,,
2025-10-09,164.07000732421875,165.6300048828125,162.14999389648438,163.10000610351562,3396100.0,,,,,
2025-10-10,158.74000549316406,166.88999938964844,158.14999389648438,164.64999389648438,4062300.0,,,,,
2025-10-13,164.1999969482422,165.0,159.92999267578125,163.10000610351562,2941400.0,,,,,
2025-10-14,160.8800048828125,162.13999938964844,158.3000030517578,160.6300048828125,2936700.0,,,,,
2025-10-15,160.02000427246094,162.0,157.50999450683594,161.8800048828125,3024800.0,,,,,
2025-10-16,151.1699981689453,164.5399932861328,149.02000427246094,160.58999633789062,5323600.0,,,,,
2025-10-17,152.8699951171875,156.24000549316406,151.6999969482422,152.39999389648438,4223900.0,,,,,
2025-10-20,,,,,,156.2949981689453,158.0800018310547,154.18499755859375,155.14999389648438,2559200.0
2025-10-21,,,,,,156.25,159.0449981689453,155.57000732421875,156.3000030517578,2105100.0
2025-10-22,,,,,,154.2100067138672,157.5500030517578,152.57000732421875,157.5500030517578,2471000.0
2025-10-23,,,,,,156.58999633789062,156.8300018310547,153.1300048828125,154.24000549316406,2166900.0
2025-10-24,,,,,,156.47000122070312,160.1999969482422,156.38999938964844,158.99000549316406,2437400.0
2025-10-27,,,,,,157.6199951171875,159.30999755859375,156.52999877929688,158.27499389648438,2452900.0
2025-10-28,,,,,,157.27000427246094,160.1199951171875,156.63999938964844,159.02000427246094,1855800.0
2025-10-29,,,,,,156.0,157.11000061035156,154.00999450683594,156.75999450683594,4308600.0
2025-10-30,,,,,,157.07000732421875,159.88999938964844,153.0,155.0,2530600.0
2025-10-31,,,,,,162.80999755859375,163.58999633789062,159.33999633789062,161.0,4038300.0
2025-11-03,,,,,,162.0800018310547,165.5800018310547,160.3000030517578,163.0,4311400.0
2025-11-04,,,,,,157.50999450683594,162.875,156.0,158.30999755859375,3815000.0
2025-11-05,,,,,,154.97999572753906,159.0500030517578,154.69000244140625,158.14999389648438,5345400.0
2025-11-06,,,,,,190.82000732421875,194.8699951171875,177.57000732421875,178.88999938964844,21307200.0
2025-11-07,,,,,,191.24000549316406,191.32000732421875,180.77000427246094,184.2899932861328,9288200.0
2025-11-10,,,,,,199.72000122070312,201.4600067138672,191.6699981689453,192.91000366210938,6580000.0
2025-11-11,,,,,,197.86000061035156,201.69000244140625,196.11399841308594,198.64999389648438,5251700.0
2025-11-12,,,,,,190.88999938964844,199.75,188.52000427246094,199.10000610351562,4670700.0
2025-11-13,,,,,,185.97000122070312,190.58999633789062,185.32000732421875,190.0,4452200.0
2025-11-14,,,,,,185.00999450683594,187.61000061035156,179.0,181.17999267578125,3850000.0
2025-11-17,,,,,,180.25999450683594,184.78900146484375,178.94500732421875,184.17999267578125,3974800.0
2025-11-18,,,,,,176.4600067138672,180.2100067138672,175.0,177.44000244140625,3600200.0
2025-11-19,,,,,,176.30999755859375,179.5,174.82000732421875,177.27000427246094,3564800.0
2025-11-20,,,,,,159.57000732421875,175.4600067138672,158.85000610351562,174.41000366210938,8715500.0
2025-11-21,,,,,,157.5500030517578,159.8350067138672,151.9550018310547,157.86199951171875,6127600.0
2025-11-24,,,,,,158.44000244140625,160.1699981689453,155.8800048828125,158.13999938964844,6818000.0
2025-11-25,,,,,,158.99000549316406,160.58999633789062,155.88499450683594,157.82000732421875,3318800.0
2025-11-26,,,,,,158.39999389648438,161.72000122070312,157.05999755859375,159.92999267578125,3458300.0
2025-11-28,,,,,,160.00999450683594,161.60000610351562,159.25,160.27999877929688,2471900.0
2025-12-01,,,,,,157.89999389648438,160.35000610351562,157.1300048828125,159.08999633789062,3577200.0
2025-12-02,,,,,,156.47999572753906,163.42999267578125,155.8800048828125,161.67999267578125,5757700.0
2025-12-03,,,,,,155.8300018310547,156.38999938964844,153.19000244140625,156.13999938964844,3728900.0
2025-12-04,,,,,,153.0,155.72000122070312,151.66000366210938,155.17999267578125,3657500.0
2025-12-05,,,,,,151.41000366210938,153.0500030517578,150.0749969482422,153.0,6441200.0
2025-12-08,,,,,,154.27999877929688,156.10000610351562,152.52000427246094,152.8350067138672,3896500.0
2025-12-09,,,,,,152.57000732421875,153.69900512695312,151.3800048828125,153.2100067138672,2824600.0
2025-12-10,,,,,,151.1999969482422,153.22500610351562,150.63999938964844,152.1999969482422,2281600.0
2025-12-11,,,,,,149.89999389648438,151.10499572753906,148.6219940185547,150.11000061035156,2692400.0
2025-12-12,,,,,,146.0,150.17599487304688,144.97000122070312,150.0,3725100.0
2025-12-15,,,,,,142.0500030517578,147.43800354003906,141.75999450683594,146.39500427246094,3823900.0
2025-12-16,,,,,,140.0500030517578,142.5500030517578,138.8300018310547,140.72000122070312,4047300.0
2025-12-17,,,,,,136.7100067138672,140.85000610351562,136.3699951171875,140.38999938964844,3790000.0
2025-12-18,,,,,,138.2899932861328,141.57000732421875,137.41000366210938,140.4499969482422,4380200.0
2025-12-19,,,,,,140.38999938964844,141.25,137.7100067138672,138.83999633789062,6302900.0
2025-12-22,,,,,,141.83999633789062,143.41000366210938,140.6269989013672,142.17999267578125,2978000.0
2025-12-23,,,,,,139.47000122070312,142.47999572753906,138.3300018310547,141.74000549316406,431273.0
