Date,Close,High,Low,Open,Volume,"('Close', 'LIN')","('High', 'LIN')","('Low', 'LIN')","('Open', 'LIN')","('Volume', 'LIN')"
2025-07-16,458.2085266113281,461.0693967912685,454.5501817199002,459.0358743026624,1438000.0,,,,,
2025-07-17,459.8233642578125,460.6507119368829,455.6167802812883,457.39111965979095,1515000.0,,,,,
2025-07-18,463.5315551757813,463.9900841322813,459.5641982514879,462.4151209753199,2267600.0,,,,,
2025-07-21,468.9342956542969,474.71587323987575,462.7440484031756,463.531545174941,1797700.0,,,,,
2025-07-22,470.5192260742188,474.86537950027616,467.4191287588973,468.9342850467669,1405300.0,,,,,
2025-07-23,468.4956970214844,472.6923335872371,468.2066409546231,471.9646436087706,1193900.0,,,,,
2025-07-24,469.9909057617188,470.6587889072694,460.9696920603727,465.156350488501,1383200.0,,,,,
2025-07-25,471.3865051269531,472.1540460326556,467.0802328615084,470.9379236915962,1212100.0,,,,,
2025-07-28,465.9737243652344,469.8513708947811,464.5283528244684,467.2596313885694,1283700.0,,,,,
2025-07-29,470.0108642578125,470.1703591952579,465.7643990074069,468.4059673638956,1386100.0,,,,,
2025-07-30,464.7476501464844,470.8382090286997,463.7807330082948,469.9011952898129,1301600.0,,,,,
2025-07-31,458.796630859375,466.1132899626919,456.9525067787396,456.9525067787396,2228600.0,,,,,
2025-08-01,457.9493408203125,461.0394906653909,447.8914249391101,456.87275757130607,2219300.0,,,,,
2025-08-04,465.9139404296875,467.0004712287295,458.39790461900645,458.39790461900645,1684900.0,,,,,
2025-08-05,468.3461608886719,469.5423577100647,464.4884702494756,466.4522079385905,1691000.0,,,,,
2025-08-06,469.9809875488281,471.874940605159,466.4622120468308,470.2700436200991,1275900.0,,,,,
2025-08-07,467.9374694824219,474.277264080355,466.0036351569949,471.8250635931336,1090400.0,,,,,
2025-08-08,470.9179992675781,471.88491646235633,467.1998474937299,467.50885944479353,939300.0,,,,,
2025-08-11,468.8844604492188,471.9247509926893,464.6479730640765,469.6021724701119,1069200.0,,,,,
2025-08-12,471.7254028320313,472.9714285274664,468.445854683892,469.0040717618031,1347700.0,,,,,
2025-08-13,474.1177673339844,474.6361030732552,467.0104318811835,473.0611399751117,1797800.0,,,,,
2025-08-14,476.1114196777344,477.0783368595631,471.1173388249281,474.1975107743287,1545400.0,,,,,
2025-08-15,478.5536193847656,481.13541150411226,477.0583884875096,479.3510941156325,1951300.0,,,,,
2025-08-18,476.9886169433594,479.5205192685012,475.6429031003064,478.9024953872375,1218100.0,,,,,
2025-08-19,478.3941345214844,481.28490804917584,475.0348236951988,476.9487325473641,1512400.0,,,,,
2025-08-20,480.8263549804688,484.8335931363296,478.972283324303,481.2550109446847,1160900.0,,,,,
2025-08-21,479.1816101074219,481.3746275407193,478.5237048774327,479.86941873784014,1263500.0,,,,,
2025-08-22,480.1385803222656,484.185669427985,478.1648646299959,482.5209656806926,1782500.0,,,,,
2025-08-25,476.3307189941406,482.4611594610335,475.1644255335421,480.3877860450858,1151800.0,,,,,
2025-08-26,480.3877868652344,480.5572293281736,473.4997530131828,474.7756821376096,1699500.0,,,,,
2025-08-27,481.1752624511719,482.2817491338873,477.8558632441267,478.63338209391975,2259600.0,,,,,
2025-08-28,480.6170349121094,481.4743164266508,477.6066477222472,481.0257349989716,2579200.0,,,,,
2025-08-29,476.7693176269531,481.7833238633902,475.4834105774489,480.6469338148633,2058200.0,,,,,
2025-09-02,472.6325073242188,475.6528723556541,470.9977070302292,475.6528723556541,1262500.0,,,,,
2025-09-03,470.2799987792969,472.7222212997792,468.5056594136586,470.30990217903326,1617900.0,,,,,
2025-09-04,472.3900146484375,472.9299926757813,468.6099853515625,470.760009765625,1660600.0,,,,,
2025-09-05,469.5199890136719,475.0499877929688,466.5899963378906,471.1499938964844,1066200.0,,,,,
2025-09-08,474.6300048828125,475.0700073242188,466.6000061035156,469.6600036621094,1677200.0,,,,,
2025-09-09,473.4400024414063,474.5199890136719,470.3800048828125,473.1199951171875,2966100.0,,,,,
2025-09-10,472.7000122070313,474.9299926757813,469.489990234375,472.9299926757813,1551500.0,,,,,
2025-09-11,483.5899963378906,484.4400024414063,472.4800109863281,472.9100036621094,1907400.0,,,,,
2025-09-12,482.0400085449219,483.9200134277344,479.1400146484375,479.1600036621094,2069700.0,,,,,
2025-09-15,476.7300109863281,483.2999877929688,475.5199890136719,481.3800048828125,1130700.0,,,,,
2025-09-16,471.4700012207031,478.4400024414063,470.8999938964844,476.4400024414063,1470500.0,,,,,
2025-09-17,479.8599853515625,481.3800048828125,472.010009765625,473.8999938964844,1698800.0,,,,,
2025-09-18,476.0,479.9400024414063,471.2999877929688,478.8900146484375,1650900.0,,,,,
2025-09-19,479.010009765625,480.8800048828125,474.0,477.510009765625,3742100.0,,,,,
2025-09-22,477.760009765625,478.6799926757813,474.2900085449219,476.9800109863281,1562700.0,,,,,
2025-09-23,479.9400024414063,482.9700012207031,474.6499938964844,478.4200134277344,1462900.0,,,,,
2025-09-24,474.1300048828125,481.739990234375,473.3200073242188,479.6000061035156,1579400.0,,,,,
2025-09-25,473.7799987792969,476.3500061035156,469.9100036621094,474.1300048828125,1536700.0,,,,,
2025-09-26,474.4100036621094,475.1600036621094,470.7200012207031,472.7300109863281,1476400.0,,,,,
2025-09-29,476.489990234375,476.7099914550781,471.3999938964844,474.739990234375,1859600.0,,,,,
2025-09-30,475.0,478.7799987792969,473.2300109863281,473.7000122070313,2171200.0,,,,,
2025-10-01,466.80999755859375,475.0799865722656,460.7999877929688,472.7799987792969,2286100.0,,,,,
2025-10-02,469.4800109863281,470.2900085449219,462.9500122070313,463.4299926757813,1677500.0,,,,,
2025-10-03,466.7300109863281,469.4299926757813,463.0,467.0199890136719,1250700.0,,,,,
2025-10-06,468.5499877929688,470.5700073242188,465.1000061035156,466.7300109863281,1539000.0,,,,,
2025-10-07,470.3699951171875,470.5700073242188,465.8900146484375,468.1000061035156,1283300.0,,,,,
2025-10-08,467.8299865722656,471.6900024414063,467.5299987792969,470.30999755859375,1208500.0,,,,,
2025-10-09,458.1600036621094,470.0,457.510009765625,467.8500061035156,1499900.0,,,,,
2025-10-10,453.8200073242188,463.0400085449219,452.9200134277344,458.0700073242188,2038900.0,,,,,
2025-10-13,456.6400146484375,459.7999877929688,455.0,456.55999755859375,1287400.0,,,,,
2025-10-14,459.25,462.0700073242188,453.0700073242188,453.25,1664800.0,,,,,
2025-10-15,451.4200134277344,461.5299987792969,450.7900085449219,459.0299987792969,1838000.0,,,,,
2025-10-16,444.239990234375,452.4700012207031,440.9500122070313,452.0400085449219,3033700.0,,,,,
2025-10-17,450.8900146484375,451.3299865722656,442.8900146484375,444.2000122070313,2360500.0,,,,,
2025-10-20,,,,,,449.9030456542969,453.569534984111,448.05982795354663,450.7000979762227,1895900.0
2025-10-21,,,,,,448.428466796875,450.7897958792038,446.73472300615475,448.8967433989912,1766100.0
2025-10-22,,,,,,448.2690734863281,453.4101125859033,446.1070227224769,448.6775422722645,1856800.0
2025-10-23,,,,,,448.428466796875,451.00898982924963,447.0136943602497,450.91929331757876,1527000.0
2025-10-24,,,,,,444.36346435546875,448.74731307964976,443.954965145394,447.89048332602806,1593300.0
2025-10-27,,,,,,443.18780517578125,448.4982341395959,442.6298624465639,446.007407525019,2337600.0
2025-10-28,,,,,,441.0954895019531,445.5789772533214,440.368157209605,443.83539868334486,2110300.0
2025-10-29,,,,,,430.4248046875,437.8275339623094,429.63769497716265,437.1799251346942,4087200.0
2025-10-30,,,,,,428.3324890136719,433.59311333006457,427.03724099902564,430.8631772342174,3635300.0
2025-10-31,,,,,,416.76507568359375,424.84533261912685,412.949142883597,423.44050283164904,4072800.0
2025-11-03,,,,,,410.66754150390625,420.7005979943899,407.4992174771,420.7005979943899,4908100.0
2025-11-04,,,,,,416.40643310546875,419.774035557757,412.4808879232202,414.6429388060153,3483500.0
2025-11-05,,,,,,416.69537353515625,418.24964689746025,413.47721462949454,414.76248966564526,3076400.0
2025-11-06,,,,,,413.7960510253906,417.950732790382,412.07238806249785,414.8222703741284,3443900.0
2025-11-07,,,,,,418.9670104980469,421.2685318623569,412.48088825011945,415.4698801939609,2563300.0
2025-11-10,,,,,,419.12640380859375,420.62089969764025,414.3938334932798,418.97692989521175,2624200.0
2025-11-11,,,,,,425.0844421386719,426.8280206793601,420.39173355130094,424.1777776488424,2477700.0
2025-11-12,,,,,,427.385986328125,429.976452094503,423.3408863289772,426.42951741944336,2592700.0
2025-11-13,,,,,,427.0671691894531,427.4258336159826,419.3754956293705,425.63245067214046,2873300.0
2025-11-14,,,,,,421.83642578125,428.5217955691587,421.5175926930763,427.0671614120619,2469700.0
2025-11-17,,,,,,416.3167419433594,421.82644887436106,416.0277975595039,420.06292427543224,2249300.0
2025-11-18,,,,,,413.1982421875,417.8411465955423,412.1321611106444,417.1935377638742,2586700.0
2025-11-19,,,,,,411.683837890625,414.54330199920565,409.2228999620363,413.2082225731533,2635300.0
2025-11-20,,,,,,407.0110168457031,414.42371882759244,406.7120994269645,413.07866645725994,2723600.0
2025-11-21,,,,,,411.2254943847656,414.8920142104246,404.9287079131295,405.8851768041024,3100100.0
2025-11-24,,,,,,406.1741027832031,410.94650439118277,405.21760353000275,408.73464927725115,4038300.0
2025-11-25,,,,,,406.35345458984375,411.35502341951513,404.59990294666426,410.1594449037456,3580000.0
2025-11-26,,,,,,406.40325927734375,408.9837519691437,405.53645649119295,406.00473310510864,2591500.0
2025-11-28,,,,,,408.81439208984375,410.0697480099588,404.97851307674154,406.32356551063424,1160800.0
2025-12-01,,,,,,405.64605712890625,410.05979441187094,405.22758489632855,408.5154637307074,2074800.0
2025-12-02,,,,,,407.2900085449219,409.8107238336989,402.7865746179067,406.50289883018814,2139800.0
2025-12-03,,,,,,409.1499938964844,411.0199890136719,406.0,408.3399963378906,1957500.0
2025-12-04,,,,,,403.7300109863281,408.7300109863281,401.92999267578125,407.6099853515625,2859800.0
2025-12-05,,,,,,399.57000732421875,404.6099853515625,398.92999267578125,403.9599914550781,3183600.0
2025-12-08,,,,,,389.3800048828125,399.4200134277344,387.7799987792969,398.760009765625,4569900.0
2025-12-09,,,,,,390.3800048828125,396.8299865722656,390.1000061035156,391.2099914550781,3574700.0
2025-12-10,,,,,,392.67999267578125,394.3500061035156,389.0,389.6199951171875,5121700.0
2025-12-11,,,,,,403.29998779296875,404.2900085449219,394.8699951171875,395.239990234375,3272500.0
2025-12-12,,,,,,416.239990234375,418.0199890136719,406.75,406.75,4726400.0
2025-12-15,,,,,,416.989990234375,421.510009765625,410.0,417.42999267578125,4798100.0
2025-12-16,,,,,,423.510009765625,424.45001220703125,414.8999938964844,418.5299987792969,3960500.0
2025-12-17,,,,,,422.3399963378906,424.4100036621094,420.7799987792969,423.0,4766000.0
2025-12-18,,,,,,418.989990234375,424.4800109863281,418.4700012207031,421.5299987792969,3370800.0
2025-12-19,,,,,,421.42999267578125,423.3900146484375,417.19000244140625,418.0299987792969,6048500.0
2025-12-22,,,,,,423.510009765625,425.2900085449219,420.5299987792969,421.55999755859375,2350100.0
2025-12-23,,,,,,424.32501220703125,424.8599853515625,423.0,423.6000061035156,210216.0
