Date,Close,High,Low,Open,Volume,"('Close', 'AEHL')","('High', 'AEHL')","('Low', 'AEHL')","('Open', 'AEHL')","('Volume', 'AEHL')"
2025-08-12,2.450000047683716,2.5,2.009999990463257,2.140000104904175,195900.0,,,,,
2025-08-13,2.9200000762939453,3.0299999713897705,2.2699999809265137,2.430000066757202,123700.0,,,,,
2025-08-14,3.569999933242798,3.869999885559082,2.759999990463257,2.900000095367432,261700.0,,,,,
2025-08-15,3.490000009536743,3.759999990463257,3.3399999141693115,3.3499999046325684,38600.0,,,,,
2025-08-18,3.3499999046325684,3.869999885559082,3.3499999046325684,3.869999885559082,103000.0,,,,,
2025-08-19,3.299999952316284,3.450000047683716,3.200000047683716,3.430000066757202,7900.0,,,,,
2025-08-20,3.1600000858306885,3.309999942779541,3.059999942779541,3.309999942779541,12800.0,,,,,
2025-08-21,3.299999952316284,3.3399999141693115,3.1600000858306885,3.2799999713897705,10200.0,,,,,
2025-08-22,3.3399999141693115,3.3399999141693115,3.109999895095825,3.119999885559082,16300.0,,,,,
2025-08-25,3.0299999713897705,3.309999942779541,3.0299999713897705,3.1700000762939453,37200.0,,,,,
2025-08-26,3.069999933242798,3.190000057220459,2.8499999046325684,3.039999961853028,14800.0,,,,,
2025-08-27,3.2100000381469727,3.369999885559082,2.9800000190734863,3.0799999237060547,55100.0,,,,,
2025-08-28,3.319999933242798,3.430000066757202,3.059999942779541,3.1600000858306885,18900.0,,,,,
2025-08-29,3.4600000381469727,3.470000028610229,3.259999990463257,3.259999990463257,15300.0,,,,,
2025-09-02,3.640000104904175,3.75,3.390000104904175,3.4600000381469727,38400.0,,,,,
2025-09-03,3.630000114440918,3.849999904632568,3.3399999141693115,3.75,56800.0,,,,,
2025-09-04,3.5,3.7799999713897705,3.430000066757202,3.7799999713897705,30300.0,,,,,
2025-09-05,3.759999990463257,4.119999885559082,3.5799999237060547,3.5799999237060547,76100.0,,,,,
2025-09-08,3.5,3.690000057220459,3.490000009536743,3.690000057220459,23000.0,,,,,
2025-09-09,3.700000047683716,3.849999904632568,3.549999952316284,3.569999933242798,38700.0,,,,,
2025-09-10,4.329999923706055,8.420000076293945,4.0,8.239999771118164,33721900.0,,,,,
2025-09-11,3.950000047683716,4.269999980926514,3.680000066757202,3.859999895095825,843000.0,,,,,
2025-09-12,3.309999942779541,3.880000114440918,3.0799999237060547,3.7799999713897705,468300.0,,,,,
2025-09-15,2.880000114440918,3.2300000190734863,2.609999895095825,3.2300000190734863,1120100.0,,,,,
2025-09-16,3.3399999141693115,3.450000047683716,2.7699999809265137,2.7699999809265137,1089700.0,,,,,
2025-09-17,3.890000104904175,3.950000047683716,3.200000047683716,3.369999885559082,511400.0,,,,,
2025-09-18,3.859999895095825,3.950000047683716,3.7699999809265137,3.7899999618530273,173000.0,,,,,
2025-09-19,3.5899999141693115,3.7899999618530273,3.4600000381469727,3.7899999618530273,151000.0,,,,,
2025-09-22,3.0,3.450000047683716,2.880000114440918,3.369999885559082,355000.0,,,,,
2025-09-23,3.2300000190734863,3.400000095367432,2.940000057220459,2.940000057220459,150300.0,,,,,
2025-09-24,3.2799999713897705,3.390000104904175,3.200000047683716,3.25,53800.0,,,,,
2025-09-25,3.049999952316284,3.2799999713897705,2.9100000858306885,3.220000028610229,107800.0,,,,,
2025-09-26,3.0,3.059999942779541,2.9100000858306885,3.059999942779541,42000.0,,,,,
2025-09-29,3.0999999046325684,3.1600000858306885,2.9600000381469727,3.069999933242798,90200.0,,,,,
2025-09-30,3.660000085830689,3.7100000381469727,3.069999933242798,3.069999933242798,328700.0,,,,,
2025-10-01,3.650000095367432,3.799999952316284,3.5,3.5199999809265137,304400.0,,,,,
2025-10-02,3.309999942779541,3.7300000190734863,3.2300000190734863,3.630000114440918,196000.0,,,,,
2025-10-03,3.3499999046325684,3.430000066757202,3.3299999237060547,3.3399999141693115,38400.0,,,,,
2025-10-06,3.539999961853028,3.539999961853028,3.319999933242798,3.400000095367432,88800.0,,,,,
2025-10-07,3.549999952316284,3.5999999046325684,3.359999895095825,3.470000028610229,124700.0,,,,,
2025-10-08,3.7100000381469727,3.740000009536743,3.3399999141693115,3.3399999141693115,143200.0,,,,,
2025-10-09,3.9700000286102295,4.090000152587891,3.559999942779541,3.680000066757202,152800.0,,,,,
2025-10-10,3.950000047683716,4.090000152587891,3.690000057220459,3.849999904632568,161300.0,,,,,
2025-10-13,4.059999942779541,4.190000057220459,3.799999952316284,3.950000047683716,85200.0,,,,,
2025-10-14,4.329999923706055,4.360000133514404,3.900000095367432,3.910000085830689,98300.0,,,,,
2025-10-15,3.950000047683716,4.28000020980835,3.829999923706055,4.199999809265137,100300.0,,,,,
2025-10-16,3.450000047683716,4.150000095367432,3.359999895095825,3.799999952316284,120000.0,,,,,
2025-10-17,3.0199999809265137,3.799999952316284,2.880000114440918,3.3499999046325684,659800.0,,,,,
2025-10-20,,,,,,3.0799999237060547,3.4700000286102295,2.9200000762939453,3.119999885559082,382800.0
2025-10-21,,,,,,3.049999952316284,3.240000009536743,2.880000114440918,3.0799999237060547,379100.0
2025-10-22,,,,,,3.049999952316284,3.109999895095825,2.930000066757202,2.9700000286102295,333100.0
2025-10-23,,,,,,2.8299999237060547,3.1700000762939453,2.7200000286102295,3.0799999237060547,63800.0
2025-10-24,,,,,,2.940000057220459,3.0199999809265137,2.8499999046325684,2.869999885559082,49500.0
2025-10-27,,,,,,2.559999942779541,3.0199999809265137,2.430000066757202,2.9700000286102295,176900.0
2025-10-28,,,,,,2.0,2.75,1.940000057220459,2.5899999141693115,286600.0
2025-10-29,,,,,,1.850000023841858,2.1600000858306885,1.850000023841858,2.009999990463257,4052400.0
2025-10-30,,,,,,2.0299999713897705,2.1500000953674316,1.7799999713897705,1.940000057220459,481600.0
2025-10-31,,,,,,2.130000114440918,2.1600000858306885,1.940000057220459,1.940000057220459,174800.0
2025-11-03,,,,,,1.9900000095367432,2.190000057220459,1.9700000286102295,2.0799999237060547,134000.0
2025-11-04,,,,,,1.7599999904632568,2.0,1.7100000381469727,2.0,311600.0
2025-11-05,,,,,,1.659999966621399,1.8700000047683716,1.5700000524520874,1.809999942779541,160800.0
2025-11-06,,,,,,1.590000033378601,1.7000000476837158,1.559999942779541,1.649999976158142,87800.0
2025-11-07,,,,,,1.6200000047683716,1.6699999570846558,1.399999976158142,1.590000033378601,127400.0
2025-11-10,,,,,,1.6799999475479126,1.6799999475479126,1.5099999904632568,1.659999966621399,54000.0
2025-11-11,,,,,,1.649999976158142,1.7100000381469727,1.6100000143051147,1.649999976158142,40300.0
2025-11-12,,,,,,1.600000023841858,1.7000000476837158,1.590000033378601,1.690000057220459,25000.0
2025-11-13,,,,,,1.3899999856948853,1.600000023841858,1.3799999952316284,1.600000023841858,190600.0
2025-11-14,,,,,,1.2000000476837158,1.409999966621399,1.1299999952316284,1.3600000143051147,256900.0
2025-11-17,,,,,,1.2300000190734863,1.2599999904632568,1.1799999475479126,1.2100000381469727,112200.0
2025-11-18,,,,,,1.25,1.3300000429153442,1.2200000286102295,1.2400000095367432,45000.0
2025-11-19,,,,,,1.2899999618530273,1.309999942779541,1.2599999904632568,1.2599999904632568,17900.0
2025-11-20,,,,,,1.2200000286102295,1.340000033378601,1.2100000381469727,1.340000033378601,54300.0
2025-11-21,,,,,,1.2100000381469727,1.2200000286102295,1.190000057220459,1.2200000286102295,27000.0
2025-11-24,,,,,,2.5299999713897705,3.0,1.309999942779541,1.309999942779541,101730100.0
2025-11-25,,,,,,3.200000047683716,3.5899999141693115,2.3299999237060547,2.799999952316284,64880700.0
2025-11-26,,,,,,3.4700000286102295,3.950000047683716,3.109999895095825,3.6700000762939453,27585900.0
2025-11-28,,,,,,3.0899999141693115,3.3499999046325684,3.059999942779541,3.059999942779541,863700.0
2025-12-01,,,,,,3.0899999141693115,3.5299999713897705,2.880000114440918,2.880000114440918,1360600.0
2025-12-02,,,,,,3.119999885559082,3.240000009536743,2.940000057220459,3.0899999141693115,554600.0
2025-12-03,,,,,,3.119999885559082,3.440000057220459,3.049999952316284,3.109999895095825,740300.0
2025-12-04,,,,,,3.2300000190734863,3.3399999141693115,2.9200000762939453,3.119999885559082,472100.0
2025-12-05,,,,,,3.240000009536743,3.7300000190734863,3.059999942779541,3.2200000286102295,914100.0
2025-12-08,,,,,,3.0,3.240000009536743,2.75,3.200000047683716,334700.0
2025-12-09,,,,,,3.109999895095825,3.119999885559082,2.9100000858306885,2.990000009536743,116900.0
2025-12-10,,,,,,3.140000104904175,3.2100000381469727,3.0199999809265137,3.049999952316284,91100.0
2025-12-11,,,,,,2.9800000190734863,3.180000066757202,2.880000114440918,3.0799999237060547,266200.0
2025-12-12,,,,,,3.059999942779541,3.059999942779541,2.9200000762939453,2.9200000762939453,79100.0
2025-12-15,,,,,,2.7699999809265137,3.059999942779541,2.700000047683716,2.9700000286102295,192900.0
2025-12-16,,,,,,2.4100000858306885,2.809999942779541,2.3499999046325684,2.7699999809265137,189200.0
2025-12-17,,,,,,1.7899999618530273,2.359999895095825,1.7599999904632568,2.3299999237060547,222300.0
2025-12-18,,,,,,1.9700000286102295,2.009999990463257,1.7599999904632568,1.7599999904632568,232100.0
2025-12-19,,,,,,1.6200000047683716,2.069999933242798,1.5700000524520874,1.9700000286102295,442300.0
2025-12-22,,,,,,1.5399999618530273,1.8700000047683716,1.5099999904632568,1.6100000143051147,217500.0
2025-12-23,,,,,,1.409999966621399,1.5700000524520874,1.350000023841858,1.5499999523162842,108066.0
