Date,Close,High,Low,Open,Volume,"('Close', 'PLG')","('High', 'PLG')","('Low', 'PLG')","('Open', 'PLG')","('Volume', 'PLG')"
2025-07-01,1.5,1.5800000429153442,1.4700000286102295,1.5700000524520874,1012300.0,,,,,
2025-07-02,1.600000023841858,1.6100000143051147,1.5199999809265137,1.5199999809265137,1525100.0,,,,,
2025-07-03,1.5499999523162842,1.600000023841858,1.5,1.600000023841858,807600.0,,,,,
2025-07-07,1.5499999523162842,1.5800000429153442,1.4900000095367432,1.5199999809265137,791600.0,,,,,
2025-07-08,1.5199999809265137,1.5399999618530271,1.4700000286102295,1.5299999713897705,771500.0,,,,,
2025-07-09,1.5199999809265137,1.5299999713897705,1.4800000190734863,1.5099999904632568,811800.0,,,,,
2025-07-10,1.659999966621399,1.6699999570846558,1.5399999618530271,1.5399999618530271,2586400.0,,,,,
2025-07-11,1.7699999809265137,1.7799999713897705,1.6799999475479126,1.690000057220459,1542400.0,,,,,
2025-07-14,1.7899999618530271,1.7999999523162842,1.7100000381469729,1.7699999809265137,1412400.0,,,,,
2025-07-15,1.7400000095367432,1.7999999523162842,1.7200000286102295,1.7899999618530271,1105700.0,,,,,
2025-07-16,1.8200000524520876,1.8200000524520876,1.7100000381469729,1.7599999904632568,1692900.0,,,,,
2025-07-17,1.8600000143051147,1.8899999856948853,1.7000000476837158,1.8200000524520876,2800000.0,,,,,
2025-07-18,1.7799999713897705,1.870000004768372,1.7400000095367432,1.8600000143051147,2157200.0,,,,,
2025-07-21,1.8200000524520876,1.840000033378601,1.7200000286102295,1.830000042915344,2415600.0,,,,,
2025-07-22,1.7999999523162842,1.8200000524520876,1.7200000286102295,1.7999999523162842,966400.0,,,,,
2025-07-23,1.7400000095367432,1.7999999523162842,1.7200000286102295,1.7799999713897705,684700.0,,,,,
2025-07-24,1.7400000095367432,1.75,1.7000000476837158,1.7300000190734863,605100.0,,,,,
2025-07-25,1.6699999570846558,1.7300000190734863,1.600000023841858,1.7000000476837158,1206900.0,,,,,
2025-07-28,1.6399999856948853,1.6799999475479126,1.590000033378601,1.6799999475479126,881500.0,,,,,
2025-07-29,1.559999942779541,1.6299999952316284,1.559999942779541,1.6100000143051147,574100.0,,,,,
2025-07-30,1.4700000286102295,1.5700000524520874,1.4500000476837158,1.5399999618530271,1047500.0,,,,,
2025-07-31,1.5,1.5199999809265137,1.4199999570846558,1.5,887100.0,,,,,
2025-08-01,1.4900000095367432,1.5199999809265137,1.4600000381469729,1.5099999904632568,632500.0,,,,,
2025-08-04,1.559999942779541,1.600000023841858,1.5199999809265137,1.5399999618530271,797900.0,,,,,
2025-08-05,1.600000023841858,1.600000023841858,1.5199999809265137,1.5399999618530271,505700.0,,,,,
2025-08-06,1.5700000524520874,1.6100000143051147,1.5499999523162842,1.590000033378601,423000.0,,,,,
2025-08-07,1.5800000429153442,1.6100000143051147,1.5499999523162842,1.5700000524520874,358200.0,,,,,
2025-08-08,1.5199999809265137,1.5800000429153442,1.5,1.5700000524520874,499200.0,,,,,
2025-08-11,1.5399999618530271,1.5399999618530271,1.5,1.5,390600.0,,,,,
2025-08-12,1.5,1.5399999618530271,1.5,1.5199999809265137,481500.0,,,,,
2025-08-13,1.4800000190734863,1.5299999713897705,1.4800000190734863,1.5099999904632568,512300.0,,,,,
2025-08-14,1.5299999713897705,1.5499999523162842,1.4800000190734863,1.4800000190734863,696100.0,,,,,
2025-08-15,1.4800000190734863,1.5399999618530271,1.4800000190734863,1.5399999618530271,532600.0,,,,,
2025-08-18,1.5,1.5099999904632568,1.4600000381469729,1.5,469700.0,,,,,
2025-08-19,1.3899999856948853,1.5,1.3700000047683716,1.4900000095367432,1217300.0,,,,,
2025-08-20,1.3899999856948853,1.4199999570846558,1.3600000143051147,1.399999976158142,704200.0,,,,,
2025-08-21,1.440000057220459,1.4500000476837158,1.3799999952316284,1.3899999856948853,356700.0,,,,,
2025-08-22,1.5099999904632568,1.5099999904632568,1.4299999475479126,1.4500000476837158,461800.0,,,,,
2025-08-25,1.4700000286102295,1.5399999618530271,1.4700000286102295,1.5199999809265137,348400.0,,,,,
2025-08-26,1.5,1.5099999904632568,1.4500000476837158,1.4500000476837158,650700.0,,,,,
2025-08-27,1.4800000190734863,1.5,1.4600000381469729,1.5,329100.0,,,,,
2025-08-28,1.4900000095367432,1.5,1.4700000286102295,1.4800000190734863,271900.0,,,,,
2025-08-29,1.600000023841858,1.600000023841858,1.4900000095367432,1.4900000095367432,1001900.0,,,,,
2025-09-02,1.7100000381469729,1.7100000381469729,1.600000023841858,1.649999976158142,1999900.0,,,,,
2025-09-03,1.6799999475479126,1.7300000190734863,1.649999976158142,1.7100000381469729,1430400.0,,,,,
2025-09-04,1.6200000047683716,1.6799999475479126,1.5700000524520874,1.6799999475479126,985500.0,,,,,
2025-09-05,1.659999966621399,1.7000000476837158,1.6200000047683716,1.6799999475479126,738800.0,,,,,
2025-09-08,1.659999966621399,1.7000000476837158,1.6299999952316284,1.6799999475479126,777500.0,,,,,
2025-09-09,1.6100000143051147,1.6799999475479126,1.600000023841858,1.6799999475479126,668400.0,,,,,
2025-09-10,1.649999976158142,1.6699999570846558,1.6200000047683716,1.659999966621399,474900.0,,,,,
2025-09-11,1.7599999904632568,1.7899999618530271,1.6299999952316284,1.659999966621399,1486500.0,,,,,
2025-09-12,1.830000042915344,1.8799999952316284,1.7899999618530271,1.850000023841858,1592000.0,,,,,
2025-09-15,1.940000057220459,1.9900000095367432,1.840000033378601,1.850000023841858,2405100.0,,,,,
2025-09-16,1.7899999618530271,1.9600000381469729,1.7699999809265137,1.9600000381469729,1707500.0,,,,,
2025-09-17,1.7699999809265137,1.840000033378601,1.7200000286102295,1.7699999809265137,1236700.0,,,,,
2025-09-18,1.870000004768372,1.870000004768372,1.690000057220459,1.75,1026500.0,,,,,
2025-09-19,1.870000004768372,1.899999976158142,1.8200000524520876,1.8799999952316284,799000.0,,,,,
2025-09-22,2.0,2.0999999046325684,1.899999976158142,1.9299999475479128,2680200.0,,,,,
2025-09-23,2.140000104904175,2.2799999713897705,2.049999952316284,2.059999942779541,6240400.0,,,,,
2025-09-24,2.0999999046325684,2.1600000858306885,2.049999952316284,2.0999999046325684,2095500.0,,,,,
2025-09-25,2.3299999237060547,2.390000104904175,2.150000095367432,2.180000066757202,4644500.0,,,,,
2025-09-26,2.549999952316284,2.650000095367432,2.369999885559082,2.450000047683716,7404600.0,,,,,
2025-09-29,2.700000047683716,2.990000009536743,2.650000095367432,2.8399999141693115,10617100.0,,,,,
2025-09-30,2.650000095367432,2.799999952316284,2.4200000762939453,2.559999942779541,4899100.0,,,,,
2025-10-01,2.650000095367432,2.799999952316284,2.559999942779541,2.7300000190734863,2959500.0,,,,,
2025-10-02,2.5799999237060547,2.7100000381469727,2.430000066757202,2.6600000858306885,3596100.0,,,,,
2025-10-03,2.789999961853028,2.880000114440918,2.619999885559082,2.619999885559082,3836800.0,,,,,
2025-10-06,2.8299999237060547,3.069999933242798,2.789999961853028,2.930000066757202,4880000.0,,,,,
2025-10-07,2.789999961853028,2.9100000858306885,2.6600000858306885,2.900000095367432,2982600.0,,,,,
2025-10-08,3.150000095367432,3.359999895095825,2.950000047683716,2.990000009536743,6701600.0,,,,,
2025-10-09,2.8399999141693115,3.319999933242798,2.759999990463257,3.309999942779541,6349200.0,,,,,
2025-10-10,2.650000095367432,3.0299999713897705,2.609999895095825,3.0299999713897705,4616300.0,,,,,
2025-10-13,2.990000009536743,3.0299999713897705,2.7799999713897705,2.819999933242798,4172200.0,,,,,
2025-10-14,2.880000114440918,3.009999990463257,2.799999952316284,2.799999952316284,3590000.0,,,,,
2025-10-15,2.900000095367432,3.0899999141693115,2.809999942779541,3.039999961853028,3309000.0,,,,,
2025-10-16,2.759999990463257,3.049999952316284,2.6700000762939453,2.970000028610229,5716200.0,,,,,
2025-10-17,2.4200000762939453,2.650000095367432,2.359999895095825,2.5,5599200.0,,,,,
2025-10-20,,,,,,2.569999933242798,2.630000114440918,2.430000066757202,2.490000009536743,3236900.0
2025-10-21,,,,,,2.2100000381469727,2.369999885559082,2.119999885559082,2.259999990463257,4244700.0
2025-10-22,,,,,,2.3499999046325684,2.4000000953674316,2.1600000858306885,2.1700000762939453,3271400.0
2025-10-23,,,,,,2.259999990463257,2.4600000381469727,2.240000009536743,2.440000057220459,2091000.0
2025-10-24,,,,,,2.2699999809265137,2.3399999141693115,2.190000057220459,2.2100000381469727,2629400.0
2025-10-27,,,,,,2.2200000286102295,2.2799999713897705,2.130000114440918,2.2200000286102295,2645800.0
2025-10-28,,,,,,2.259999990463257,2.2699999809265137,2.1700000762939453,2.200000047683716,1429700.0
2025-10-29,,,,,,2.2699999809265137,2.369999885559082,2.2300000190734863,2.3499999046325684,1388200.0
2025-10-30,,,,,,2.299999952316284,2.3299999237060547,2.2100000381469727,2.240000009536743,1231900.0
2025-10-31,,,,,,2.2300000190734863,2.309999942779541,2.1700000762939453,2.2799999713897705,1412100.0
2025-11-03,,,,,,2.0799999237060547,2.2300000190734863,2.0299999713897705,2.2200000286102295,2536100.0
2025-11-04,,,,,,1.9900000095367432,2.069999933242798,1.9700000286102295,2.0299999713897705,1679400.0
2025-11-05,,,,,,1.909999966621399,2.049999952316284,1.8700000047683716,2.009999990463257,4463600.0
2025-11-06,,,,,,1.8899999856948853,1.9800000190734863,1.850000023841858,1.9199999570846558,1562900.0
2025-11-07,,,,,,1.9600000381469727,1.9800000190734863,1.850000023841858,1.8899999856948853,1385100.0
2025-11-10,,,,,,2.0199999809265137,2.119999885559082,2.009999990463257,2.0799999237060547,1980600.0
2025-11-11,,,,,,2.180000066757202,2.2100000381469727,2.0399999618530273,2.049999952316284,2229700.0
2025-11-12,,,,,,2.2300000190734863,2.25,2.119999885559082,2.180000066757202,3474800.0
2025-11-13,,,,,,2.0999999046325684,2.259999990463257,2.0799999237060547,2.200000047683716,2562100.0
2025-11-14,,,,,,2.0399999618530273,2.0899999141693115,1.9500000476837158,2.0,1510500.0
2025-11-17,,,,,,1.9900000095367432,2.140000104904175,1.9600000381469727,2.0199999809265137,1954200.0
2025-11-18,,,,,,1.9600000381469727,2.0399999618530273,1.9299999475479126,2.0,964700.0
2025-11-19,,,,,,2.069999933242798,2.140000104904175,2.0,2.009999990463257,1465400.0
2025-11-20,,,,,,1.8600000143051147,2.0799999237060547,1.850000023841858,2.0799999237060547,2226300.0
2025-11-21,,,,,,1.840000033378601,1.8799999952316284,1.7799999713897705,1.840000033378601,1584900.0
2025-11-24,,,,,,1.9600000381469727,1.9700000286102295,1.840000033378601,1.840000033378601,1408400.0
2025-11-25,,,,,,2.0899999141693115,2.0899999141693115,1.9600000381469727,2.0,1457200.0
2025-11-26,,,,,,2.1600000858306885,2.2100000381469727,2.059999942779541,2.119999885559082,2145300.0
2025-11-28,,,,,,2.450000047683716,2.4600000381469727,2.200000047683716,2.2300000190734863,3659800.0
2025-12-01,,,,,,2.4100000858306885,2.549999952316284,2.369999885559082,2.509999990463257,2988900.0
2025-12-02,,,,,,2.4000000953674316,2.450000047683716,2.309999942779541,2.4200000762939453,1646900.0
2025-12-03,,,,,,2.490000009536743,2.490000009536743,2.380000114440918,2.430000066757202,1018000.0
2025-12-04,,,,,,2.390000104904175,2.440000057220459,2.319999933242798,2.4200000762939453,1605200.0
2025-12-05,,,,,,2.4600000381469727,2.5399999618530273,2.4000000953674316,2.4100000858306885,2444200.0
2025-12-08,,,,,,2.380000114440918,2.5199999809265137,2.369999885559082,2.4800000190734863,1316200.0
2025-12-09,,,,,,2.5299999713897705,2.5899999141693115,2.3499999046325684,2.359999895095825,2627900.0
2025-12-10,,,,,,2.4700000286102295,2.680000066757202,2.4100000858306885,2.630000114440918,7588900.0
2025-12-11,,,,,,2.690000057220459,2.7799999713897705,2.4600000381469727,2.490000009536743,5527100.0
2025-12-12,,,,,,2.5999999046325684,2.869999885559082,2.5,2.809999942779541,5801300.0
2025-12-15,,,,,,2.680000066757202,2.7799999713897705,2.5799999237060547,2.740000009536743,3910800.0
2025-12-16,,,,,,2.740000009536743,2.9100000858306885,2.619999885559082,2.6500000953674316,8051500.0
2025-12-17,,,,,,2.5999999046325684,2.950000047683716,2.549999952316284,2.9100000858306885,6951800.0
2025-12-18,,,,,,2.5299999713897705,2.630000114440918,2.450000047683716,2.5999999046325684,3553000.0
2025-12-19,,,,,,2.6600000858306885,2.700000047683716,2.509999990463257,2.5299999713897705,4143900.0
2025-12-22,,,,,,2.75,2.859999895095825,2.7100000381469727,2.8299999237060547,6585600.0
2025-12-23,,,,,,2.680000066757202,2.799999952316284,2.6600000858306885,2.7699999809265137,1329452.0
