Date,Close,High,Low,Open,Volume,"('Close', 'DLTR')","('High', 'DLTR')","('Low', 'DLTR')","('Open', 'DLTR')","('Volume', 'DLTR')"
2025-03-27,76.94999694824219,77.06999969482422,70.05999755859375,70.76000213623047,14380800.0,,,,,
2025-03-28,72.75,78.3499984741211,71.94999694824219,77.23999786376953,9102700.0,,,,,
2025-03-31,75.06999969482422,75.5,71.2300033569336,72.52999877929688,7821500.0,,,,,
2025-04-01,75.33999633789062,77.11000061035156,74.81999969482422,75.26000213623047,5866800.0,,,,,
2025-04-02,77.56999969482422,79.23999786376953,74.66999816894531,75.01000213623047,5566100.0,,,,,
2025-04-03,67.22000122070312,71.68000030517578,67.13999938964844,68.55000305175781,16316800.0,,,,,
2025-04-04,67.55000305175781,70.73999786376953,61.869998931884766,62.0,13450900.0,,,,,
2025-04-07,72.83999633789062,75.79000091552734,69.54000091552734,70.11000061035156,10307500.0,,,,,
2025-04-08,69.69999694824219,75.80000305175781,68.86000061035156,75.0,8345500.0,,,,,
2025-04-09,72.56999969482422,75.2699966430664,69.05000305175781,69.25,10918800.0,,,,,
2025-04-10,71.73999786376953,75.0,70.25,72.19000244140625,7401100.0,,,,,
2025-04-11,72.11000061035156,72.66000366210938,68.93000030517578,71.58999633789062,8216100.0,,,,,
2025-04-14,73.70999908447266,75.27999877929688,72.20999908447266,73.5199966430664,4291200.0,,,,,
2025-04-15,71.80000305175781,73.9800033569336,71.58999633789062,73.6500015258789,4732600.0,,,,,
2025-04-16,73.20999908447266,73.58999633789062,70.70999908447266,72.06999969482422,4629000.0,,,,,
2025-04-17,79.13999938964844,79.23999786376953,73.56999969482422,73.56999969482422,7226100.0,,,,,
2025-04-21,79.6500015258789,80.13999938964844,77.9800033569336,79.68000030517578,5945000.0,,,,,
2025-04-22,82.16000366210938,82.26000213623047,79.45999908447266,80.0199966430664,5896500.0,,,,,
2025-04-23,83.43000030517578,85.55000305175781,81.95999908447266,84.43000030517578,6147700.0,,,,,
2025-04-24,81.2300033569336,83.08000183105469,79.80999755859375,82.80000305175781,4289500.0,,,,,
2025-04-25,80.56999969482422,81.93000030517578,79.93000030517578,81.69999694824219,3137800.0,,,,,
2025-04-28,80.16999816894531,81.56999969482422,79.52999877929688,80.29000091552734,3132900.0,,,,,
2025-04-29,80.88999938964844,81.68000030517578,79.80999755859375,80.16999816894531,2403200.0,,,,,
2025-04-30,81.7699966430664,82.22000122070312,78.69999694824219,79.95999908447266,3435600.0,,,,,
2025-05-01,81.2699966430664,81.9800033569336,80.66999816894531,81.55000305175781,2505900.0,,,,,
2025-05-02,84.29000091552734,85.5,82.83000183105469,82.87999725341797,5318000.0,,,,,
2025-05-05,83.94999694824219,85.94000244140625,83.9000015258789,84.3499984741211,3414800.0,,,,,
2025-05-06,83.79000091552734,84.76000213623047,83.11000061035156,83.48999786376953,3218900.0,,,,,
2025-05-07,84.44000244140625,85.2300033569336,83.80000305175781,84.18000030517578,3495000.0,,,,,
2025-05-08,85.37999725341797,85.9800033569336,83.69999694824219,84.88999938964844,2717900.0,,,,,
2025-05-09,85.47000122070312,86.27999877929688,84.72000122070312,85.38999938964844,2108000.0,,,,,
2025-05-12,89.0,90.0999984741211,87.48999786376953,90.0,6166500.0,,,,,
2025-05-13,85.70999908447266,89.29000091552734,85.68000030517578,88.77999877929688,4733500.0,,,,,
2025-05-14,86.05999755859375,86.81999969482422,84.9000015258789,85.66999816894531,4004100.0,,,,,
2025-05-15,86.58000183105469,86.94999694824219,85.0999984741211,85.41000366210938,2572300.0,,,,,
2025-05-16,86.51000213623047,87.19999694824219,86.37000274658203,86.7300033569336,2662900.0,,,,,
2025-05-19,86.61000061035156,87.43000030517578,85.0,85.01000213623047,3653800.0,,,,,
2025-05-20,90.62000274658205,90.76000213623048,86.77999877929688,87.79000091552734,3964300.0,,,,,
2025-05-21,88.91999816894531,89.68000030517578,87.86000061035156,88.73999786376953,3360100.0,,,,,
2025-05-22,89.97000122070312,90.83000183105467,88.37999725341797,88.37999725341797,2813400.0,,,,,
2025-05-23,88.16999816894531,88.91999816894531,87.55000305175781,88.3499984741211,2462400.0,,,,,
2025-05-27,90.36000061035156,90.5199966430664,87.94999694824219,88.72000122070312,3117000.0,,,,,
2025-05-28,89.33999633789062,90.7699966430664,89.08000183105469,90.33999633789062,2328900.0,,,,,
2025-05-29,90.58000183105467,90.6999969482422,88.87000274658203,90.0,2902400.0,,,,,
2025-05-30,90.26000213623048,91.4800033569336,89.20999908447266,90.13999938964844,4683100.0,,,,,
2025-06-02,91.23999786376952,92.1500015258789,89.12999725341797,90.3000030517578,4360600.0,,,,,
2025-06-03,96.72000122070312,97.0199966430664,92.75,94.25,9060300.0,,,,,
2025-06-04,88.62000274658203,91.02999877929688,86.01000213623047,90.93000030517578,15597500.0,,,,,
2025-06-05,96.66999816894533,97.4499969482422,91.1999969482422,91.41000366210938,11801400.0,,,,,
2025-06-06,94.5,96.31999969482422,93.5999984741211,96.31999969482422,5820100.0,,,,,
2025-06-09,93.8499984741211,96.4499969482422,93.66999816894533,94.8000030517578,4206900.0,,,,,
2025-06-10,93.12000274658205,94.4000015258789,92.52999877929688,93.8499984741211,3057700.0,,,,,
2025-06-11,94.20999908447266,94.81999969482422,93.43000030517578,93.43000030517578,2716000.0,,,,,
2025-06-12,96.08999633789062,96.13999938964844,93.83000183105467,93.91000366210938,2506000.0,,,,,
2025-06-13,95.19000244140624,96.91999816894533,94.80999755859376,95.5199966430664,3000600.0,,,,,
2025-06-16,99.0,99.5500030517578,95.69000244140624,96.3000030517578,3503000.0,,,,,
2025-06-17,98.3499984741211,98.97000122070312,97.83000183105467,98.23999786376952,2714900.0,,,,,
2025-06-18,97.52999877929688,99.36000061035156,97.1999969482422,98.30999755859376,3396400.0,,,,,
2025-06-20,98.70999908447266,99.2300033569336,97.0,97.54000091552734,6650600.0,,,,,
2025-06-23,100.51000213623048,100.73999786376952,97.5199966430664,98.2699966430664,5544300.0,,,,,
2025-06-24,98.68000030517578,100.68000030517578,97.5199966430664,100.45999908447266,2900100.0,,,,,
2025-06-25,99.4499969482422,100.54000091552734,98.8499984741211,99.29000091552734,2778600.0,,,,,
2025-06-26,99.44000244140624,99.7300033569336,97.86000061035156,99.48999786376952,2397400.0,,,,,
2025-06-27,98.6999969482422,101.5999984741211,98.62999725341795,99.56999969482422,5092500.0,,,,,
2025-06-30,99.04000091552734,99.63999938964844,97.3000030517578,98.6500015258789,2769700.0,,,,,
2025-07-01,101.5,101.7699966430664,98.63999938964844,99.04000091552734,3016500.0,,,,,
2025-07-02,103.01000213623048,103.2300033569336,100.91000366210938,100.91000366210938,2959900.0,,,,,
2025-07-03,101.91000366210938,103.16999816894533,101.05999755859376,103.16999816894533,2140900.0,,,,,
2025-07-07,104.2300033569336,104.37000274658205,100.58000183105467,101.75,2846100.0,,,,,
2025-07-08,104.38999938964844,106.95999908447266,103.3499984741211,104.73999786376952,3463300.0,,,,,
2025-07-09,104.75,105.04000091552734,102.9499969482422,104.44000244140624,1701900.0,,,,,
2025-07-10,108.37000274658205,108.9499969482422,105.7300033569336,106.19000244140624,3723600.0,,,,,
2025-07-11,109.36000061035156,109.73999786376952,107.5999984741211,108.37000274658205,3136300.0,,,,,
2025-07-14,108.62999725341795,109.18000030517578,106.22000122070312,109.18000030517578,2903900.0,,,,,
2025-07-15,106.5500030517578,108.66999816894533,106.23999786376952,108.37999725341795,2684900.0,,,,,
2025-07-16,106.62000274658205,107.33000183105467,104.83999633789062,106.88999938964844,3027400.0,,,,,
2025-07-17,108.1500015258789,108.33000183105467,106.1999969482422,106.41000366210938,3479900.0,,,,,
2025-07-18,110.12000274658205,111.02999877929688,108.30999755859376,108.70999908447266,3548400.0,,,,,
2025-07-21,112.30999755859376,113.45999908447266,110.3499984741211,112.45999908447266,3672100.0,,,,,
