Date,Close,High,Low,Open,Volume,"('Close', 'INAB')","('High', 'INAB')","('Low', 'INAB')","('Open', 'INAB')","('Volume', 'INAB')"
2025-08-01,2.109999895095825,2.190000057220459,2.069999933242798,2.0999999046325684,125500.0,,,,,
2025-08-04,2.0899999141693115,2.0999999046325684,1.9800000190734863,2.0999999046325684,127300.0,,,,,
2025-08-05,2.1700000762939453,2.180000066757202,2.0899999141693115,2.150000095367432,83300.0,,,,,
2025-08-06,2.0999999046325684,2.190000057220459,2.010999917984009,2.1600000858306885,98300.0,,,,,
2025-08-07,2.150000095367432,2.180000066757202,2.069999933242798,2.140000104904175,56900.0,,,,,
2025-08-08,2.309999942779541,2.380000114440918,2.150000095367432,2.150000095367432,158500.0,,,,,
2025-08-11,2.2699999809265137,2.359999895095825,2.2699999809265137,2.3399999141693115,85800.0,,,,,
2025-08-12,2.25,2.302000045776367,2.220000028610229,2.2799999713897705,49500.0,,,,,
2025-08-13,2.289999961853028,2.299999952316284,2.200000047683716,2.240000009536743,75800.0,,,,,
2025-08-14,2.400000095367432,2.400000095367432,2.259999990463257,2.259999990463257,65800.0,,,,,
2025-08-15,2.369999885559082,2.4600000381469727,2.299999952316284,2.4100000858306885,112500.0,,,,,
2025-08-18,2.390000104904175,2.440000057220459,2.319999933242798,2.3299999237060547,70700.0,,,,,
2025-08-19,2.2799999713897705,2.390000104904175,2.2290000915527344,2.3499999046325684,62600.0,,,,,
2025-08-20,2.2100000381469727,2.259999990463257,2.0999999046325684,2.259999990463257,58500.0,,,,,
2025-08-21,2.240000009536743,2.2869999408721924,2.130000114440918,2.1700000762939453,71900.0,,,,,
2025-08-22,2.259999990463257,2.3399999141693115,2.226999998092652,2.240000009536743,46200.0,,,,,
2025-08-25,2.190000057220459,2.2929999828338623,2.180000066757202,2.259999990463257,34500.0,,,,,
2025-08-26,2.240000009536743,2.25,2.190000057220459,2.190000057220459,30300.0,,,,,
2025-08-27,2.2799999713897705,2.299999952316284,2.1679999828338623,2.25,61400.0,,,,,
2025-08-28,2.259999990463257,2.299999952316284,2.240000009536743,2.299999952316284,33600.0,,,,,
2025-08-29,2.2100000381469727,2.2699999809265137,2.184999942779541,2.259999990463257,20300.0,,,,,
2025-09-02,2.2100000381469727,2.220000028610229,2.180000066757202,2.220000028610229,26400.0,,,,,
2025-09-03,2.2149999141693115,2.263000011444092,2.200000047683716,2.220000028610229,21400.0,,,,,
2025-09-04,2.180000066757202,2.2100000381469727,2.1410000324249268,2.2100000381469727,33500.0,,,,,
2025-09-05,2.164999961853028,2.190000057220459,2.0899999141693115,2.150000095367432,43100.0,,,,,
2025-09-08,2.1600000858306885,2.180000066757202,2.0999999046325684,2.1600000858306885,24500.0,,,,,
2025-09-09,2.013000011444092,2.1600000858306885,1.98199999332428,2.1600000858306885,106800.0,,,,,
2025-09-10,1.909999966621399,2.039999961853028,1.909999966621399,2.0,69000.0,,,,,
2025-09-11,2.0899999141693115,2.119999885559082,1.9299999475479128,1.9299999475479128,48400.0,,,,,
2025-09-12,2.0999999046325684,2.200000047683716,2.009999990463257,2.0999999046325684,70200.0,,,,,
2025-09-15,2.0,2.164999961853028,1.9900000095367432,2.109999895095825,72800.0,,,,,
2025-09-16,2.0199999809265137,2.059999942779541,1.9900000095367432,2.0199999809265137,38000.0,,,,,
2025-09-17,2.0,2.059999942779541,1.98199999332428,2.039999961853028,45100.0,,,,,
2025-09-18,2.059999942779541,2.0899999141693115,1.9900000095367432,2.009999990463257,37700.0,,,,,
2025-09-19,2.0,2.111000061035156,2.0,2.059999942779541,60900.0,,,,,
2025-09-22,2.109999895095825,2.1700000762939453,2.009999990463257,2.039999961853028,73900.0,,,,,
2025-09-23,2.049999952316284,2.180000066757202,2.039999961853028,2.109999895095825,52500.0,,,,,
2025-09-24,2.0899999141693115,2.13100004196167,2.049999952316284,2.059999942779541,31400.0,,,,,
2025-09-25,2.0899999141693115,2.119999885559082,2.0369999408721924,2.0899999141693115,28200.0,,,,,
2025-09-26,2.289999961853028,2.3399999141693115,2.130000114440918,2.130000114440918,269300.0,,,,,
2025-09-29,2.259999990463257,2.489000082015991,2.2300000190734863,2.2799999713897705,254500.0,,,,,
2025-09-30,2.1700000762939453,2.319999933242798,2.1549999713897705,2.240000009536743,50000.0,,,,,
2025-10-01,2.259999990463257,2.299999952316284,2.140000104904175,2.140000104904175,20400.0,,,,,
2025-10-02,2.289999961853028,2.490000009536743,2.255000114440918,2.2799999713897705,187800.0,,,,,
2025-10-03,2.390000104904175,2.4679999351501465,2.289999961853028,2.289999961853028,45000.0,,,,,
2025-10-06,2.3499999046325684,2.424999952316284,2.3299999237060547,2.390000104904175,52200.0,,,,,
2025-10-07,2.4600000381469727,2.490000009536743,2.305000066757202,2.3399999141693115,118000.0,,,,,
2025-10-08,2.4100000858306885,2.650000095367432,2.319999933242798,2.4800000190734863,158400.0,,,,,
2025-10-09,2.3299999237060547,2.510999917984009,2.299999952316284,2.400000095367432,42000.0,,,,,
2025-10-10,2.0999999046325684,2.3429999351501465,2.0999999046325684,2.259999990463257,81100.0,,,,,
2025-10-13,2.1700000762939453,2.289999961853028,2.0999999046325684,2.0999999046325684,26900.0,,,,,
2025-10-14,2.1600000858306885,2.184999942779541,2.0799999237060547,2.180000066757202,32900.0,,,,,
2025-10-15,2.130000114440918,2.2850000858306885,2.0899999141693115,2.140000104904175,28700.0,,,,,
2025-10-16,2.109999895095825,2.174999952316284,2.039999961853028,2.150000095367432,67000.0,,,,,
2025-10-17,2.069999933242798,2.0929999351501465,2.039999961853028,2.049999952316284,42000.0,,,,,
2025-10-20,,,,,,2.1500000953674316,2.1600000858306885,2.0899999141693115,2.109999895095825,19800.0
2025-10-21,,,,,,2.0899999141693115,2.180000066757202,2.0899999141693115,2.119999885559082,17600.0
2025-10-22,,,,,,2.0799999237060547,2.119999885559082,2.0399999618530273,2.049999952316284,47300.0
2025-10-23,,,,,,2.0999999046325684,2.1600000858306885,2.0399999618530273,2.0799999237060547,41500.0
2025-10-24,,,,,,2.140000104904175,2.1600000858306885,2.069999933242798,2.0999999046325684,14700.0
2025-10-27,,,,,,2.0999999046325684,2.1500000953674316,2.0399999618530273,2.119999885559082,185200.0
2025-10-28,,,,,,2.0999999046325684,2.140000104904175,2.059999942779541,2.0799999237060547,49600.0
2025-10-29,,,,,,2.0,2.0999999046325684,1.9800000190734863,2.0799999237060547,79300.0
2025-10-30,,,,,,1.9900000095367432,2.0490000247955322,1.9500000476837158,2.0,72400.0
2025-10-31,,,,,,1.9500000476837158,2.0199999809265137,1.9199999570846558,1.9700000286102295,95900.0
2025-11-03,,,,,,1.8799999952316284,1.9500000476837158,1.8200000524520874,1.9500000476837158,68500.0
2025-11-04,,,,,,1.649999976158142,2.140000104904175,1.5399999618530273,1.9600000381469727,276500.0
2025-11-05,,,,,,1.6299999952316284,1.7000000476837158,1.600000023841858,1.6299999952316284,54200.0
2025-11-06,,,,,,1.659999966621399,1.7300000190734863,1.6399999856948853,1.649999976158142,74900.0
2025-11-07,,,,,,1.5499999523162842,1.75,1.5299999713897705,1.600000023841858,90100.0
2025-11-10,,,,,,1.7200000286102295,1.7999999523162842,1.559999942779541,1.6100000143051147,84700.0
2025-11-11,,,,,,1.6799999475479126,1.8899999856948853,1.659999966621399,1.7200000286102295,54600.0
2025-11-12,,,,,,1.7000000476837158,1.7000000476837158,1.6399999856948853,1.6699999570846558,27800.0
2025-11-13,,,,,,1.6399999856948853,1.7699999809265137,1.6239999532699585,1.6699999570846558,60700.0
2025-11-14,,,,,,1.590000033378601,1.7000000476837158,1.590000033378601,1.590000033378601,43300.0
2025-11-17,,,,,,1.590000033378601,1.7200000286102295,1.5800000429153442,1.590000033378601,36700.0
2025-11-18,,,,,,1.6399999856948853,1.6699999570846558,1.5750000476837158,1.6200000047683716,73000.0
2025-11-19,,,,,,1.6200000047683716,1.6519999504089355,1.600000023841858,1.6399999856948853,34900.0
2025-11-20,,,,,,1.590000033378601,1.7300000190734863,1.590000033378601,1.6799999475479126,77200.0
2025-11-21,,,,,,1.7000000476837158,1.75,1.559999942779541,1.6200000047683716,49600.0
2025-11-24,,,,,,1.9600000381469727,1.9800000190734863,1.684000015258789,1.7000000476837158,173800.0
2025-11-25,,,,,,1.8899999856948853,2.0,1.8899999856948853,1.9600000381469727,37300.0
2025-11-26,,,,,,2.009999990463257,2.0850000381469727,1.8799999952316284,1.909999966621399,63500.0
2025-11-28,,,,,,1.9800000190734863,2.0399999618530273,1.9800000190734863,1.9800000190734863,19400.0
2025-12-01,,,,,,1.9600000381469727,2.1080000400543213,1.9500000476837158,2.049999952316284,68100.0
2025-12-02,,,,,,1.7799999713897705,1.9700000286102295,1.7699999809265137,1.9500000476837158,62300.0
2025-12-03,,,,,,1.75,1.809999942779541,1.7300000190734863,1.7999999523162842,20400.0
2025-12-04,,,,,,1.8200000524520874,1.840000033378601,1.7599999904632568,1.7799999713897705,36200.0
2025-12-05,,,,,,1.7699999809265137,1.8899999856948853,1.7599999904632568,1.850000023841858,26200.0
2025-12-08,,,,,,1.7799999713897705,1.8289999961853027,1.7699999809265137,1.8200000524520874,26500.0
2025-12-09,,,,,,1.7200000286102295,1.7899999618530273,1.7000000476837158,1.7699999809265137,40700.0
2025-12-10,,,,,,1.7699999809265137,1.7999999523162842,1.7000000476837158,1.7000000476837158,39200.0
2025-12-11,,,,,,1.7300000190734863,1.7899999618530273,1.7100000381469727,1.7599999904632568,32000.0
2025-12-12,,,,,,1.6799999475479126,1.8700000047683716,1.6699999570846558,1.7599999904632568,85800.0
2025-12-15,,,,,,1.600000023841858,1.7209999561309814,1.5299999713897705,1.7200000286102295,74800.0
2025-12-16,,,,,,1.5,1.565000057220459,1.4450000524520874,1.5499999523162842,74000.0
2025-12-17,,,,,,1.4199999570846558,1.5,1.3799999952316284,1.5,51100.0
2025-12-18,,,,,,1.3799999952316284,1.409999966621399,1.3200000524520874,1.409999966621399,74500.0
2025-12-19,,,,,,1.2100000381469727,1.4800000190734863,1.1699999570846558,1.4600000381469727,10753500.0
2025-12-22,,,,,,1.5499999523162842,1.5800000429153442,1.2000000476837158,1.2100000381469727,748100.0
2025-12-23,,,,,,1.4299999475479126,1.5700000524520874,1.409999966621399,1.5499999523162842,144150.0
