Date,Close,High,Low,Open,Volume,"('Close', 'MU')","('High', 'MU')","('Low', 'MU')","('Open', 'MU')","('Volume', 'MU')"
2025-07-14,118.5357666015625,120.36462309604092,116.94675776426531,120.30465546328094,32117700.0,,,,,
2025-07-15,120.03482818603516,121.3140258612535,119.04544992545527,120.86431054952251,24958900.0,,,,,
2025-07-16,116.3571319580078,119.01546321777867,114.73814309893108,118.95550320898236,30614800.0,,,,,
2025-07-17,113.18911743164062,114.12852394016208,110.8805579794131,113.85869627671708,34702400.0,,,,,
2025-07-18,114.3184051513672,114.7281522010101,113.20909926650398,114.1684975082144,19349900.0,,,,,
2025-07-21,113.15914154052734,115.84745289486132,112.59948681605265,113.51890922999124,22189800.0,,,,,
2025-07-22,109.15164947509766,112.92928266647964,108.06232765094607,112.78937089084476,27917600.0,,,,,
2025-07-23,109.76126861572266,110.22097982606624,108.81185856479188,109.37151329337442,17810000.0,,,,,
2025-07-24,111.66007995605467,112.65945413130952,110.1810028218448,110.99049346392285,20293100.0,,,,,
2025-07-25,111.19036865234376,111.4302163104054,108.76188919368823,110.92053336548226,16372300.0,,,,,
2025-07-28,111.1803741455078,111.92990475772471,109.79124468750206,111.65008121576956,12932300.0,,,,,
2025-07-29,111.88993072509766,113.46894373749376,110.600737135834,111.97987836485176,16653300.0,,,,,
2025-07-30,114.6681900024414,114.81809765269745,112.33965398366118,112.52952989100696,16378800.0,,,,,
2025-07-31,109.07169342041016,112.19973174495416,106.87307335438082,112.11978760817864,29224300.0,,,,,
2025-08-01,104.81436157226562,106.43335049365196,103.31530029770715,105.423980433889,24003300.0,,,,,
2025-08-04,107.70254516601562,107.81247692878551,105.39399339708656,105.95364046237376,14780600.0,,,,,
2025-08-05,108.9917449951172,110.57075802021475,106.7631448565049,109.23160028664432,17836000.0,,,,,
2025-08-06,108.71192169189452,108.89180934863636,106.68319333368494,107.83247516150108,13021900.0,,,,,
2025-08-07,111.79998779296876,115.20784964575876,110.72066189179915,114.06856373606408,18986500.0,,,,,
2025-08-08,118.81558990478516,119.25531696260008,111.60010745415777,112.09979451999487,28962200.0,,,,,
2025-08-11,123.64257049560548,127.20034001354622,121.57386631949883,124.89178817742396,35065800.0,,,,,
2025-08-12,127.67005157470705,128.46955396905415,122.9630000989227,124.62195727395608,25961200.0,,,,,
2025-08-13,124.19222259521484,128.51952213072585,123.27280020468386,127.50015622523392,18438200.0,,,,,
2025-08-14,125.21158599853516,125.66130130839372,121.32402123237632,123.12289009643008,12235900.0,,,,,
2025-08-15,120.79435729980467,123.30278094826748,119.36525194796324,123.09291328990724,18986700.0,,,,,
2025-08-18,123.4726791381836,123.60259503266882,120.58448845802536,121.27405143597886,12208800.0,,,,,
2025-08-19,121.97361755371094,124.1622417484326,121.2340751960384,122.8630599335688,11491200.0,,,,,
2025-08-20,117.13664245605467,118.83558307494144,113.3889894175658,118.6257077951208,25795000.0,,,,,
2025-08-21,115.71753692626952,117.65632527047428,115.53764926933694,116.92677876607542,13174900.0,,,,,
2025-08-22,117.60635375976562,120.62446042731082,116.43708779954784,117.57637375431696,17038300.0,,,,,
2025-08-25,116.34713745117188,118.00610221051345,116.02733802612794,117.60635102305356,8674800.0,,,,,
2025-08-26,116.42708587646484,118.28592236394708,115.73751528847708,116.01733882429257,12584300.0,,,,,
2025-08-27,117.67630767822266,118.65569771267027,116.36712996473815,116.77686940671356,15349300.0,,,,,
2025-08-28,121.92364501953124,122.49328797406396,118.65569493818464,118.8055949594146,17295500.0,,,,,
2025-08-29,118.93551635742188,122.69315756525664,117.98610636704308,122.52326579447772,16774000.0,,,,,
2025-09-02,118.40585327148438,118.48579740919516,114.17849723985024,115.78749023980808,13771900.0,,,,,
2025-09-03,118.64569854736328,119.36524914462508,117.22658910533008,119.28529738390274,14101300.0,,,,,
2025-09-04,124.13226318359376,124.33214258985832,118.44582178774782,118.77561708961952,18589100.0,,,,,
2025-09-05,131.28778076171875,131.32776426837574,125.58136275023249,127.6900352491965,28416000.0,,,,,
2025-09-08,131.3777313232422,132.17721843688034,128.3196336415433,130.46829719485368,19492600.0,,,,,
2025-09-09,135.15536499023438,137.91363214337574,131.47766020347325,131.6775319828187,20705000.0,,,,,
2025-09-10,139.91238403320312,142.15098766746067,138.25341924842047,139.93237578642356,25791300.0,,,,,
2025-09-11,150.47576904296875,156.16219499435567,147.51761492876705,147.62754669228357,52446400.0,,,,,
2025-09-12,157.131591796875,158.18093769395298,153.11411873264612,153.45390228050323,32288300.0,,,,,
2025-09-15,157.6712646484375,160.23964829627567,156.45202695982906,156.86177402305177,20101400.0,,,,,
2025-09-16,158.72061157226562,159.4601386919045,157.0716350570448,157.8811256875898,16911600.0,,,,,
2025-09-17,159.88987731933594,160.48949266568428,155.16282656393466,157.31149015709147,18843600.0,,,,,
2025-09-18,168.7843017578125,170.34332301201755,162.49824498300077,162.888000296552,28212800.0,,,,,
2025-09-19,162.62815856933594,163.59755275894238,159.28026416384364,162.64815032303383,37309900.0,,,,,
2025-09-22,164.5169677734375,167.155314920754,161.48886531740058,164.27712773683376,25851200.0,,,,,
2025-09-23,166.3058624267578,168.884249663906,165.12659295430714,165.57630828944275,43316500.0,,,,,
2025-09-24,161.60879516601562,165.89610341818187,158.20092576730673,164.9766810604717,57096400.0,,,,,
2025-09-25,156.7318572998047,158.85052571977482,154.55321361859382,157.29150441079756,32209200.0,,,,,
2025-09-26,157.17156982421875,158.8205309984141,155.08286635453564,158.42078745595424,24045000.0,,,,,
2025-09-29,163.79742431640625,165.69624443477633,159.86989105315382,159.8998710590382,26506500.0,,,,,
2025-09-30,167.2152862548828,168.84425571246493,163.85738857808062,164.00728859744007,20092500.0,,,,,
2025-10-01,182.03599548339844,182.2758507693362,165.39642197091456,165.49636548569848,41674800.0,,,,,
2025-10-02,183.63499450683597,186.06346629823045,181.0965909522977,184.8442439014168,25122200.0,,,,,
2025-10-03,187.8300018310547,191.8500061035156,184.9199981689453,185.2100067138672,29399300.0,,,,,
2025-10-06,190.9600067138672,201.0,189.42999267578125,195.00999450683597,36392300.0,,,,,
2025-10-07,185.69000244140625,195.3000030517578,183.2400054931641,194.8500061035156,27828200.0,,,,,
2025-10-08,196.5399932861328,196.9499969482422,188.8000030517578,188.9900054931641,26833900.0,,,,,
2025-10-09,192.3300018310547,196.6199951171875,189.5,192.97000122070312,19721500.0,,,,,
2025-10-10,181.6000061035156,193.44000244140625,179.61000061035156,192.9600067138672,26990300.0,,,,,
2025-10-13,192.7700042724609,193.3999938964844,187.9900054931641,190.7899932861328,20928400.0,,,,,
2025-10-14,187.05999755859372,192.4600067138672,186.25,186.9600067138672,15912400.0,,,,,
2025-10-15,191.94000244140625,192.8800048828125,187.4199981689453,192.47999572753903,17793100.0,,,,,
2025-10-16,202.52999877929688,206.33999633789065,195.1999969482422,199.9600067138672,42041300.0,,,,,
2025-10-17,202.3800048828125,203.38999938964844,195.5500030517578,199.27999877929688,23245800.0,,,,,
2025-10-20,,,,,,206.77000427246094,214.75,205.5,209.66000366210938,23268400.0
2025-10-21,,,,,,202.2899932861328,205.8699951171875,200.83999633789062,204.3000030517578,13717300.0
2025-10-22,,,,,,198.47000122070312,205.5800018310547,192.39999389648438,202.25,21949800.0
2025-10-23,,,,,,206.7100067138672,209.0,195.1999969482422,196.6999969482422,19397900.0
2025-10-24,,,,,,219.02000427246094,219.82000732421875,209.97999572753906,212.38999938964844,25821800.0
2025-10-27,,,,,,220.10000610351562,224.97999572753906,215.74000549316406,224.80999755859375,23873100.0
2025-10-28,,,,,,221.91000366210938,222.89999389648438,217.55999755859375,218.92999267578125,14957500.0
2025-10-29,,,,,,226.6300048828125,232.39999389648438,226.10000610351562,229.05999755859375,23217300.0
2025-10-30,,,,,,224.00999450683594,227.39999389648438,220.74000549316406,226.10000610351562,14795100.0
2025-10-31,,,,,,223.77000427246094,231.25,218.82000732421875,227.75,16320000.0
2025-11-03,,,,,,234.6999969482422,237.6199951171875,231.8000030517578,233.8800048828125,21199300.0
2025-11-04,,,,,,218.02999877929688,228.6699981689453,217.39999389648438,222.13999938964844,23696200.0
2025-11-05,,,,,,237.5,239.8800048828125,224.72999572753906,225.6699981689453,28617400.0
2025-11-06,,,,,,238.3300018310547,246.41000366210938,234.8800048828125,237.83999633789062,32016800.0
2025-11-07,,,,,,237.9199981689453,242.5500030517578,226.39999389648438,234.02999877929688,30613800.0
2025-11-10,,,,,,253.3000030517578,257.07000732421875,247.80999755859375,247.9600067138672,27870600.0
2025-11-11,,,,,,241.11000061035156,249.99000549316406,238.7899932861328,248.33999633789062,22622500.0
2025-11-12,,,,,,244.89999389648438,249.19000244140625,240.83999633789062,244.89999389648438,17263100.0
2025-11-13,,,,,,236.9499969482422,249.5,230.16000366210938,243.60000610351562,32324600.0
2025-11-14,,,,,,246.8300018310547,255.1699981689453,231.22999572753906,231.4499969482422,36171100.0
2025-11-17,,,,,,241.9499969482422,260.5799865722656,239.4600067138672,246.9199981689453,30304400.0
2025-11-18,,,,,,228.5,238.92999267578125,225.52000427246094,235.47999572753906,33843900.0
2025-11-19,,,,,,225.9199981689453,234.35000610351562,216.36000061035156,226.91000366210938,35256600.0
2025-11-20,,,,,,201.3699951171875,230.60000610351562,199.60000610351562,230.24000549316406,47420700.0
2025-11-21,,,,,,207.3699951171875,212.0,192.58999633789062,204.52999877929688,36679700.0
2025-11-24,,,,,,223.92999267578125,226.11000061035156,212.36000061035156,213.41000366210938,33052800.0
2025-11-25,,,,,,224.52999877929688,226.19000244140625,216.0,219.22000122070312,17441600.0
2025-11-26,,,,,,230.25999450683594,233.8300018310547,226.0,229.6199951171875,17817600.0
2025-11-28,,,,,,236.47999572753906,238.10000610351562,233.47000122070312,235.6199951171875,12914700.0
2025-12-01,,,,,,240.4600067138672,242.36000061035156,231.5,232.2899932861328,18238200.0
2025-12-02,,,,,,239.49000549316406,244.3699951171875,234.3300018310547,238.75,18166200.0
2025-12-03,,,,,,234.16000366210938,237.8000030517578,228.08999633789062,236.38999938964844,19188200.0
2025-12-04,,,,,,226.64999389648438,234.16000366210938,223.3300018310547,230.27999877929688,23513900.0
2025-12-05,,,,,,237.22000122070312,240.57000732421875,226.69000244140625,228.9499969482422,21161000.0
2025-12-08,,,,,,246.9199981689453,249.22999572753906,241.61000061035156,243.49000549316406,20495400.0
2025-12-09,,,,,,252.4199981689453,255.50999450683594,242.8300018310547,244.49000549316406,17067100.0
2025-12-10,,,,,,263.7099914550781,264.75,250.5800018310547,255.1300048828125,21960700.0
2025-12-11,,,,,,258.4599914550781,262.8500061035156,251.5500030517578,261.5299987792969,18867000.0
2025-12-12,,,,,,241.13999938964844,255.82000732421875,239.32000732421875,255.6699981689453,25936900.0
2025-12-15,,,,,,237.5,250.11000061035156,236.0,247.11000061035156,27483600.0
2025-12-16,,,,,,232.50999450683594,239.39999389648438,230.5800018310547,235.8000030517578,22577300.0
2025-12-17,,,,,,225.52000427246094,237.4499969482422,221.69000244140625,236.55999755859375,41957100.0
2025-12-18,,,,,,248.5500030517578,263.6499938964844,245.0,256.5299987792969,65006100.0
2025-12-19,,,,,,265.9200134277344,268.3800048828125,251.75,251.75,62312100.0
2025-12-22,,,,,,276.5899963378906,279.989990234375,268.2900085449219,277.1499938964844,30392400.0
2025-12-23,,,,,,274.1400146484375,281.8599853515625,273.5400085449219,275.7049865722656,6978907.0
