Date,Close,High,Low,Open,Volume,"('Close', 'DPRO')","('High', 'DPRO')","('Low', 'DPRO')","('Open', 'DPRO')","('Volume', 'DPRO')"
2025-07-29,4.590000152587891,5.320000171661377,4.440000057220459,5.320000171661377,4436600.0,,,,,
2025-07-30,4.96999979019165,5.449999809265137,4.760000228881836,5.070000171661377,10087700.0,,,,,
2025-07-31,5.190000057220459,5.420000076293945,4.909999847412109,4.96999979019165,2701700.0,,,,,
2025-08-01,5.039999961853027,5.070000171661377,4.769999980926514,4.840000152587891,1842700.0,,,,,
2025-08-04,5.210000038146973,5.460000038146973,4.760000228881836,5.010000228881836,2426200.0,,,,,
2025-08-05,5.269999980926514,5.639999866485596,5.110000133514404,5.369999885559082,2945400.0,,,,,
2025-08-06,5.050000190734863,5.360000133514404,5.019999980926514,5.349999904632568,1405000.0,,,,,
2025-08-07,5.059999942779541,5.429999828338623,5.0,5.150000095367432,1619000.0,,,,,
2025-08-08,4.980000019073486,5.119999885559082,4.78000020980835,5.090000152587891,1768300.0,,,,,
2025-08-11,4.940000057220459,5.150000095367432,4.929999828338623,4.989999771118164,1365100.0,,,,,
2025-08-12,4.78000020980835,4.949999809265137,4.510000228881836,4.949999809265137,2212900.0,,,,,
2025-08-13,4.630000114440918,4.85099983215332,4.5,4.744999885559082,1616000.0,,,,,
2025-08-14,4.409999847412109,4.557000160217285,4.400000095367432,4.5,1082900.0,,,,,
2025-08-15,4.260000228881836,4.439000129699707,4.150000095367432,4.380000114440918,1280600.0,,,,,
2025-08-18,4.380000114440918,4.400000095367432,4.079999923706055,4.195000171661377,1010700.0,,,,,
2025-08-19,4.070000171661377,4.550000190734863,4.050000190734863,4.550000190734863,1413900.0,,,,,
2025-08-20,4.170000076293945,4.179999828338623,3.849999904632568,4.010000228881836,1221200.0,,,,,
2025-08-21,4.014999866485596,4.21999979019165,3.9800000190734863,4.21999979019165,945200.0,,,,,
2025-08-22,4.340000152587891,4.360000133514404,4.025000095367432,4.050000190734863,1159900.0,,,,,
2025-08-25,4.289999961853027,4.480000019073486,4.210000038146973,4.460000038146973,812200.0,,,,,
2025-08-26,4.769999980926514,4.78000020980835,4.349999904632568,4.349999904632568,2983000.0,,,,,
2025-08-27,4.610000133514404,5.079999923706055,4.599999904632568,4.940000057220459,2701000.0,,,,,
2025-08-28,5.050000190734863,5.159999847412109,4.795000076293945,4.889999866485596,2254800.0,,,,,
2025-08-29,4.869999885559082,5.28000020980835,4.820000171661377,5.179999828338623,1641200.0,,,,,
2025-09-02,4.5,4.670000076293945,4.380000114440918,4.670000076293945,1481900.0,,,,,
2025-09-03,4.699999809265137,4.860000133514404,4.539999961853027,4.650000095367432,944100.0,,,,,
2025-09-04,4.510000228881836,4.710000038146973,4.46999979019165,4.695000171661377,782500.0,,,,,
2025-09-05,4.360000133514404,4.579999923706055,4.309999942779541,4.519999980926514,702000.0,,,,,
2025-09-08,4.559999942779541,4.566999912261963,4.28000020980835,4.349999904632568,887900.0,,,,,
2025-09-09,4.599999904632568,4.699999809265137,4.5,4.570000171661377,668500.0,,,,,
2025-09-10,4.889999866485596,5.050000190734863,4.699999809265137,4.699999809265137,1359600.0,,,,,
2025-09-11,5.03000020980835,5.150000095367432,4.900000095367432,4.949999809265137,1387800.0,,,,,
2025-09-12,5.329999923706055,5.389999866485596,4.909999847412109,5.090000152587891,2422100.0,,,,,
2025-09-15,5.21999979019165,5.400000095367432,4.960000038146973,5.34499979019165,1603900.0,,,,,
2025-09-16,5.239999771118164,5.300000190734863,5.059999942779541,5.199999809265137,1182900.0,,,,,
2025-09-17,5.139999866485596,5.309999942779541,4.989999771118164,5.25,1225200.0,,,,,
2025-09-18,5.460000038146973,5.519999980926514,5.110000133514404,5.190000057220459,2974600.0,,,,,
2025-09-19,6.130000114440918,6.199999809265137,5.559999942779541,5.639999866485596,4986100.0,,,,,
2025-09-22,6.550000190734863,6.559999942779541,5.519999980926514,6.039999961853027,3886400.0,,,,,
2025-09-23,6.099999904632568,6.460000038146973,6.010000228881836,6.389999866485596,3511600.0,,,,,
2025-09-24,6.210000038146973,6.550000190734863,6.010000228881836,6.179999828338623,2845300.0,,,,,
2025-09-25,6.090000152587891,6.635000228881836,5.790999889373779,5.989999771118164,3440400.0,,,,,
2025-09-26,6.690000057220459,6.940000057220459,5.889999866485596,6.150000095367432,5363800.0,,,,,
2025-09-29,6.949999809265137,7.199999809265137,6.400000095367432,6.980000019073486,5097700.0,,,,,
2025-09-30,8.140000343322754,9.550000190734863,7.849999904632568,8.260000228881836,60249900.0,,,,,
2025-10-01,9.25,10.039999961853027,8.270000457763672,8.34000015258789,16417200.0,,,,,
2025-10-02,10.130000114440918,11.06999969482422,9.43000030517578,9.470000267028809,11701200.0,,,,,
2025-10-03,10.289999961853027,12.119999885559082,9.649999618530272,10.949999809265137,12257900.0,,,,,
2025-10-06,9.359999656677246,11.369999885559082,9.300000190734863,11.0649995803833,9448800.0,,,,,
2025-10-07,10.640000343322754,10.6899995803833,9.449999809265137,9.550000190734863,6983400.0,,,,,
2025-10-08,11.1899995803833,11.699999809265137,10.90999984741211,11.369999885559082,6130600.0,,,,,
2025-10-09,13.220000267028809,13.579999923706056,11.5600004196167,11.68000030517578,11007100.0,,,,,
2025-10-10,12.010000228881836,14.399999618530272,11.510000228881836,14.399999618530272,9041600.0,,,,,
2025-10-13,13.770000457763672,14.154999732971191,12.039999961853027,12.90999984741211,5315000.0,,,,,
2025-10-14,13.210000038146973,13.710000038146973,12.350000381469728,13.029999732971191,4912500.0,,,,,
2025-10-15,11.739999771118164,13.84000015258789,11.010000228881836,13.789999961853027,6190000.0,,,,,
2025-10-16,9.779999732971191,12.100000381469728,9.5600004196167,11.93000030517578,6571400.0,,,,,
2025-10-17,9.420000076293944,9.630000114440918,8.91100025177002,9.239999771118164,3828400.0,,,,,
2025-10-20,,,,,,8.680000305175781,10.199999809265137,8.520000457763672,10.0,3695900.0
2025-10-21,,,,,,8.949999809265137,9.348999977111816,8.649999618530273,8.8100004196167,2867700.0
2025-10-22,,,,,,8.369999885559082,8.78499984741211,7.550000190734863,8.78499984741211,4719300.0
2025-10-23,,,,,,8.239999771118164,8.538000106811523,8.149999618530273,8.28499984741211,1353600.0
2025-10-24,,,,,,9.4399995803833,9.59000015258789,8.489999771118164,8.550000190734863,3294000.0
2025-10-27,,,,,,9.529999732971191,10.1899995803833,9.420000076293945,9.899999618530273,3671800.0
2025-10-28,,,,,,8.8100004196167,9.34000015258789,8.574000358581543,9.039999961853027,2439900.0
2025-10-29,,,,,,8.550000190734863,8.800000190734863,8.3100004196167,8.789999961853027,2225500.0
2025-10-30,,,,,,9.8100004196167,10.1899995803833,8.720000267028809,8.899999618530273,5201500.0
2025-10-31,,,,,,10.949999809265137,11.279999732971191,9.399999618530273,9.529999732971191,5144700.0
2025-11-03,,,,,,9.6899995803833,10.789999961853027,9.26099967956543,10.789999961853027,3163000.0
2025-11-04,,,,,,8.699999809265137,9.869999885559082,8.600000381469727,9.005000114440918,2380800.0
2025-11-05,,,,,,8.949999809265137,9.180000305175781,8.550000190734863,9.0,2014100.0
2025-11-06,,,,,,7.820000171661377,9.069999694824219,7.690000057220459,9.020000457763672,2778500.0
2025-11-07,,,,,,8.470000267028809,8.470000267028809,7.170000076293945,7.5,2828000.0
2025-11-10,,,,,,8.25,8.989999771118164,8.119999885559082,8.949999809265137,2098100.0
2025-11-11,,,,,,8.100000381469727,8.350000381469727,7.769999980926514,8.0649995803833,1190700.0
2025-11-12,,,,,,7.800000190734863,8.380000114440918,7.599999904632568,8.175000190734863,2163500.0
2025-11-13,,,,,,7.239999771118164,8.399999618530273,7.059999942779541,7.949999809265137,3272900.0
2025-11-14,,,,,,6.880000114440918,7.239999771118164,6.619999885559082,6.659999847412109,2195300.0
2025-11-17,,,,,,6.429999828338623,7.0,6.190000057220459,6.78000020980835,1983400.0
2025-11-18,,,,,,6.659999847412109,6.730000019073486,6.03000020980835,6.09499979019165,1395200.0
2025-11-19,,,,,,7.150000095367432,7.28000020980835,6.630000114440918,6.829999923706055,1999300.0
2025-11-20,,,,,,7.300000190734863,8.479999542236328,7.25,8.039999961853027,3279100.0
2025-11-21,,,,,,6.619999885559082,7.420000076293945,6.420000076293945,7.349999904632568,2546300.0
2025-11-24,,,,,,7.550000190734863,7.570000171661377,6.434999942779541,6.650000095367432,1761500.0
2025-11-25,,,,,,7.46999979019165,7.699999809265137,7.059999942779541,7.599999904632568,1135600.0
2025-11-26,,,,,,7.309999942779541,7.670000076293945,7.119999885559082,7.630000114440918,1146400.0
2025-11-28,,,,,,7.309999942779541,7.563000202178955,7.130000114440918,7.400000095367432,861700.0
2025-12-01,,,,,,6.860000133514404,7.260000228881836,6.809999942779541,7.150000095367432,915700.0
2025-12-02,,,,,,6.949999809265137,7.260000228881836,6.880000114440918,6.880000114440918,992400.0
2025-12-03,,,,,,7.650000095367432,7.699999809265137,6.829999923706055,7.010000228881836,1837500.0
2025-12-04,,,,,,8.270000457763672,8.329999923706055,7.559999942779541,7.739999771118164,1892000.0
2025-12-05,,,,,,7.670000076293945,8.279999732971191,7.460000038146973,8.170000076293945,1848300.0
2025-12-08,,,,,,7.519999980926514,7.980000019073486,7.28000020980835,7.78000020980835,1145300.0
2025-12-09,,,,,,7.46999979019165,7.605000019073486,7.150000095367432,7.409999847412109,922000.0
2025-12-10,,,,,,7.300000190734863,7.699999809265137,7.150000095367432,7.340000152587891,863400.0
2025-12-11,,,,,,7.489999771118164,7.650000095367432,6.96999979019165,7.25,989300.0
2025-12-12,,,,,,6.96999979019165,7.5,6.880000114440918,7.389999866485596,1015800.0
2025-12-15,,,,,,6.340000152587891,7.070000171661377,6.25600004196167,7.070000171661377,1424300.0
2025-12-16,,,,,,6.599999904632568,6.71999979019165,6.320000171661377,6.329999923706055,645500.0
2025-12-17,,,,,,6.079999923706055,6.769000053405762,6.070000171661377,6.599999904632568,1031800.0
2025-12-18,,,,,,6.179999828338623,6.400000095367432,6.090000152587891,6.210000038146973,1005800.0
2025-12-19,,,,,,7.53000020980835,7.534999847412109,6.099999904632568,6.28000020980835,3765200.0
2025-12-22,,,,,,8.010000228881836,8.46500015258789,7.510000228881836,7.699999809265137,3622100.0
2025-12-23,,,,,,8.140000343322754,8.229999542236328,7.559999942779541,7.769999980926514,615385.0
