Date,Close,High,Low,Open,Volume,"('Close', 'ICE')","('High', 'ICE')","('Low', 'ICE')","('Open', 'ICE')","('Volume', 'ICE')"
2025-07-14,181.3132781982422,181.8916483582484,179.15929442791432,179.87728901802362,1773000.0,,,,,
2025-07-15,179.28892517089844,181.31328163433645,178.7803520000426,181.10386020147615,1513000.0,,,,,
2025-07-16,180.29611206054688,180.7149396913833,178.51109228312916,179.6977781786304,1629600.0,,,,,
2025-07-17,181.4329376220703,181.64234383323395,179.4983419464894,179.82742406600954,1806800.0,,,,,
2025-07-18,180.21633911132807,182.15093481460227,179.84737516124952,181.48280391374445,2483000.0,,,,,
2025-07-21,180.3060760498047,181.65231965610369,179.93711211728737,180.395821565888,1757900.0,,,,,
2025-07-22,180.29611206054688,180.6351608260436,179.11939281711457,180.1265876777985,1952700.0,,,,,
2025-07-23,180.4955596923828,181.08391173229452,179.22909487487146,180.12659573790654,1994100.0,,,,,
2025-07-24,183.068359375,183.51710216951344,179.9171627290073,180.9143757018205,2981200.0,,,,,
2025-07-25,183.92596435546875,184.7835681264048,182.7492451273181,182.79910881954072,2588800.0,,,,,
2025-07-28,182.2805633544922,184.14536207067889,181.9215660544588,183.48719781790712,2353400.0,,,,,
2025-07-29,184.1952209472656,184.3348301593898,182.589707399706,183.42736267245115,3035700.0,,,,,
2025-07-30,185.22235107421875,186.85777981184816,183.8561588952065,184.4345442704522,3507700.0,,,,,
2025-07-31,184.31488037109372,186.85777656096812,182.19081181471145,185.22234785179128,4429300.0,,,,,
2025-08-01,184.0855255126953,184.6938260501106,181.49276563145511,181.60245966988288,3795800.0,,,,,
2025-08-04,187.9247894287109,188.06439864200829,184.3148831875489,184.84340486762196,3777300.0,,,,,
2025-08-05,186.87771606445312,188.70261773851703,186.19961850666584,188.6328207387511,2929400.0,,,,,
2025-08-06,187.52590942382807,188.0145340599292,186.2694112938244,187.31648799673985,2690500.0,,,,,
2025-08-07,187.49598693847656,188.4533028688685,186.76801051444045,187.92478121190447,2697700.0,,,,,
2025-08-08,185.8804931640625,188.8222836245681,185.86055986019525,188.02451019826592,2783600.0,,,,,
2025-08-11,185.41180419921875,186.5685749212208,184.1652879598879,185.8804955225081,2036900.0,,,,,
2025-08-12,182.230712890625,185.68106142133,180.9742147460653,185.68106142133,3849100.0,,,,,
2025-08-13,180.9044189453125,183.13816638819085,179.70776635573296,183.13816638819085,3723300.0,,,,,
2025-08-14,182.17086791992188,182.61962595373095,180.4656421699948,181.1038578967022,6079900.0,,,,,
2025-08-15,180.6949920654297,182.3503692928317,180.2961129530194,181.9115931394227,2840900.0,,,,,
2025-08-18,177.444091796875,180.94430410963255,177.444091796875,180.4357309341506,3606100.0,,,,,
2025-08-19,177.77316284179688,178.1720419487203,176.5765103047639,177.6335536327474,2586500.0,,,,,
2025-08-20,180.7947235107422,181.21355115305508,177.46403567692323,177.95266031815672,2921700.0,,,,,
2025-08-21,178.73048400878906,180.4058097826111,178.20196232934987,179.99694879549384,1973600.0,,,,,
2025-08-22,180.16647338867188,180.45567368379943,178.75043273493802,179.25900589415343,2247800.0,,,,,
2025-08-25,178.64073181152344,181.1437309020213,178.56095294753683,180.2362786587311,3101800.0,,,,,
2025-08-26,178.24185180664062,178.39142766569523,177.25460548809298,177.8329908368748,2578900.0,,,,,
2025-08-27,176.8058624267578,178.70056098113648,176.77594725499222,177.84295721924394,1933700.0,,,,,
2025-08-28,176.6463165283203,177.20475339368826,175.61918831889065,176.5266558332453,2170900.0,,,,,
2025-08-29,176.10781860351562,177.26457409759172,175.6391272849519,176.51666436153425,1775500.0,,,,,
2025-09-02,174.60202026367188,176.5067007427995,173.17601297955596,175.07071159028993,3226400.0,,,,,
2025-09-03,174.6419219970703,174.97100412138423,173.28571167395685,174.22309435237892,1903000.0,,,,,
2025-09-04,174.0336151123047,175.55934976827425,172.7372351832667,175.41974055845554,2950100.0,,,,,
2025-09-05,173.78431701660156,174.65188747360247,172.40815818169276,174.65188747360247,3104200.0,,,,,
2025-09-08,173.40536499023438,173.65466823596282,171.52063306117773,172.90675849877746,2322600.0,,,,,
2025-09-09,172.97657775878906,174.30285768978862,172.55773489858973,173.18598397262554,3466700.0,,,,,
2025-09-10,171.74998474121094,173.50508929842567,170.8524991590078,173.01644946760797,2381000.0,,,,,
2025-09-11,175.67901611328125,175.9083708475963,171.85968841625478,172.268549406837,2697600.0,,,,,
2025-09-12,173.4851531982422,176.09784648498473,172.5976342043001,175.13054862216134,2300500.0,,,,,
2025-09-15,171.74998474121094,173.88401987815516,171.36107229342127,173.6746136765635,2669700.0,,,,,
2025-09-16,171.39999389648438,171.8699951171875,170.25,171.57000732421875,3179400.0,,,,,
2025-09-17,172.25,173.10000610351562,171.0500030517578,171.8300018310547,2443000.0,,,,,
2025-09-18,171.1300048828125,173.3000030517578,169.91000366210938,172.1699981689453,5990200.0,,,,,
2025-09-19,169.77000427246094,171.52999877929688,168.94000244140625,171.10000610351562,4806500.0,,,,,
2025-09-22,170.1199951171875,170.38999938964844,168.2899932861328,169.5800018310547,4257400.0,,,,,
2025-09-23,168.08999633789062,170.82000732421875,167.5,170.13999938964844,2586600.0,,,,,
2025-09-24,168.0500030517578,168.4499969482422,166.5800018310547,167.52999877929688,3771900.0,,,,,
2025-09-25,167.27999877929688,167.8300018310547,165.4499969482422,167.05999755859375,2977400.0,,,,,
2025-09-26,167.72999572753906,169.0500030517578,167.5399932861328,168.02999877929688,2564900.0,,,,,
2025-09-29,167.99000549316406,168.83999633789062,166.8300018310547,168.25,2661000.0,,,,,
2025-09-30,168.47999572753906,169.1999969482422,167.5500030517578,167.88999938964844,2801300.0,,,,,
2025-10-01,162.63999938964844,167.2100067138672,162.32000732421875,167.2100067138672,4121600.0,,,,,
2025-10-02,160.97999572753906,162.5,160.6999969482422,162.0500030517578,3335900.0,,,,,
2025-10-03,162.6199951171875,162.9499969482422,160.25,160.74000549316406,2910800.0,,,,,
2025-10-06,159.05999755859375,162.6699981689453,158.22999572753906,162.07000732421875,3908100.0,,,,,
2025-10-07,161.97999572753906,162.8300018310547,159.1699981689453,161.47000122070312,5758300.0,,,,,
2025-10-08,159.3699951171875,162.69000244140625,156.44000244140625,162.69000244140625,5054400.0,,,,,
2025-10-09,159.3000030517578,160.9600067138672,158.25999450683594,160.9600067138672,3838700.0,,,,,
2025-10-10,157.5,159.75,157.42999267578125,159.6199951171875,4175400.0,,,,,
2025-10-13,158.75,159.33999633789062,157.33999633789062,157.4600067138672,3074300.0,,,,,
2025-10-14,158.27000427246094,160.5,157.92999267578125,159.1699981689453,2849100.0,,,,,
2025-10-15,157.4600067138672,158.83999633789062,155.89999389648438,158.19000244140625,4174200.0,,,,,
2025-10-16,153.36000061035156,157.52000427246094,153.1199951171875,157.52000427246094,5576400.0,,,,,
2025-10-17,153.60000610351562,154.02000427246094,152.72999572753906,153.77000427246094,4089700.0,,,,,
2025-10-20,,,,,,154.8281707763672,154.9577890329716,152.80420908362842,153.49215950189725,2884400.0
2025-10-21,,,,,,156.32369995117188,156.89201207399037,154.54899488705178,154.6088292263559,3560000.0
2025-10-22,,,,,,156.4832305908203,156.93188925654917,155.08740025001725,156.01462714496293,4676300.0
2025-10-23,,,,,,156.98175048828125,157.96881176692324,155.37653791921863,157.5301178653046,5803100.0
2025-10-24,,,,,,157.18115234375,158.19812318515855,157.11136843049226,157.76940928160428,4185800.0
2025-10-27,,,,,,159.36463928222656,159.7235692667392,157.53011501178872,157.78933630649945,4078300.0
2025-10-28,,,,,,156.8022918701172,159.6338422140245,156.71254796300943,159.07551005758197,3322400.0
2025-10-29,,,,,,150.17205810546875,155.67564613640374,149.55390682554773,155.29677137082112,7586500.0
2025-10-30,,,,,,148.07830810546875,151.7673013207261,145.6156526297176,146.11416563754722,6950500.0
2025-10-31,,,,,,145.8549346923828,148.55688199163453,144.57874256080268,147.87891157759955,7069600.0
2025-11-03,,,,,,145.15701293945312,145.77517940989765,142.7442118242736,145.05731946663983,4428200.0
2025-11-04,,,,,,146.54287719726562,146.8220432601491,145.0772477604227,146.03439941417275,3135800.0
2025-11-05,,,,,,145.77517700195312,149.5538988181927,145.77517700195312,147.07129862098336,3980900.0
2025-11-06,,,,,,147.08128356933594,147.61967092930746,145.30657846068303,145.32650802754173,3497500.0
2025-11-07,,,,,,148.556884765625,148.6466134609092,146.51297827482523,146.69245087880418,3487100.0
2025-11-10,,,,,,149.05538940429688,149.20493722134535,147.09124693554207,148.21789120200611,3231200.0
2025-11-11,,,,,,151.53799438476562,151.68754220647565,149.69349011215448,149.8430379338645,2854600.0
2025-11-12,,,,,,153.59185791015625,153.71149616152834,151.2488407313906,151.61775069547014,3032100.0
2025-11-13,,,,,,152.24586486816406,153.7713134081548,152.0664074932989,152.9437800149884,3484800.0
2025-11-14,,,,,,151.6177520751953,153.22294934040926,150.5210173829397,153.22294934040926,2554300.0
2025-11-17,,,,,,149.88291931152344,152.39542907293776,149.44422544058023,151.37845830060658,2737300.0
2025-11-18,,,,,,152.3256378173828,153.5519755920067,149.41432359389782,150.2219122555626,5191000.0
2025-11-19,,,,,,153.1930389404297,153.2329284999717,151.52800734467158,152.06640990462296,4432700.0
2025-11-20,,,,,,151.20896911621094,154.2199767284552,150.68054654522854,153.1930411498736,4304300.0
2025-11-21,,,,,,153.97071838378906,154.8879956946052,151.9068824679765,152.57488806456362,4777400.0
2025-11-24,,,,,,152.4452667236328,153.82116744853863,151.76729635759233,153.5818757357783,4135700.0
2025-11-25,,,,,,155.49618530273438,155.79528093902533,152.9537659003927,153.59186194682974,2274700.0
2025-11-26,,,,,,155.8251953125,156.55303528570028,154.96775229737645,155.37653663080505,2286800.0
2025-11-28,,,,,,156.8321990966797,157.89900904824796,156.2539221680106,156.53308824207016,1323700.0
2025-12-01,,,,,,156.4732666015625,157.03159874071727,155.4862053612219,156.03457271696666,2834000.0
2025-12-02,,,,,,154.89796447753906,157.1612178231759,154.63874318682065,156.3835387376108,4802100.0
2025-12-03,,,,,,156.383544921875,157.2609175169926,155.51612189720367,155.8551223226689,2848700.0
2025-12-04,,,,,,158.63681030273438,158.836212463615,156.29379307551037,156.7225221741429,3804600.0
2025-12-05,,,,,,157.3506622314453,158.72654786783693,156.84216919734772,158.15825091688205,3852100.0
2025-12-08,,,,,,156.56298828125,157.38055688654967,155.29676102803643,157.3606121072131,5387600.0
2025-12-09,,,,,,157.54006958007812,158.85615117575617,156.93188312390737,157.12132049420126,3558500.0
2025-12-10,,,,,,159.90304565429688,160.88012694118297,157.0415704940148,157.35066135435991,4524800.0
2025-12-11,,,,,,162.6149444580078,162.97387442162787,160.52118380132254,160.6707316139104,3855900.0
2025-12-12,,,,,,162.72462463378906,163.88116326343797,162.24604118695865,162.71464463693226,2700500.0
2025-12-15,,,,,,160.9199981689453,162.9639046113878,160.1124095036734,162.9639046113878,3206800.0
2025-12-16,,,,,,160.0500030517578,162.0,159.9199981689453,161.5,4222000.0
2025-12-17,,,,,,160.86000061035156,161.77999877929688,159.58999633789062,159.6300048828125,3563700.0
2025-12-18,,,,,,160.07000732421875,162.2899932861328,160.02000427246094,161.25,2639300.0
2025-12-19,,,,,,160.3000030517578,161.0500030517578,159.66000366210938,159.97000122070312,5747900.0
2025-12-22,,,,,,161.4499969482422,162.17999267578125,159.6699981689453,160.14999389648438,2100900.0
2025-12-23,,,,,,162.40499877929688,162.58999633789062,161.22999572753906,161.25999450683594,212368.0
