Date,Close,High,Low,Open,Volume,"('Close', 'FGL')","('High', 'FGL')","('Low', 'FGL')","('Open', 'FGL')","('Volume', 'FGL')"
2025-11-20,,,,,,0.3580000102519989,0.4300000071525574,0.35100001096725464,0.4090000092983246,10889900.0
2025-11-21,,,,,,0.4009999930858612,0.4339999854564667,0.3409999907016754,0.36000001430511475,5905700.0
2025-11-24,,,,,,0.4779999852180481,0.48899999260902405,0.3499999940395355,0.40299999713897705,8107100.0
2025-11-25,,,,,,0.43799999356269836,0.46000000834465027,0.41100001335144043,0.46000000834465027,3133900.0
2025-11-26,,,,,,0.39100000262260437,0.46000000834465027,0.3799999952316284,0.4399999976158142,2973800.0
2025-11-28,,,,,,0.41100001335144043,0.42399999499320984,0.3959999978542328,0.3959999978542328,826500.0
2025-12-01,,,,,,0.37700000405311584,0.421999990940094,0.3700000047683716,0.4000000059604645,1436700.0
2025-12-02,,,,,,0.3700000047683716,0.3880000114440918,0.3580000102519989,0.37299999594688416,1220600.0
2025-12-03,,,,,,0.36500000953674316,0.3799999952316284,0.35499998927116394,0.36000001430511475,799700.0
2025-12-04,,,,,,0.37599998712539673,0.3799999952316284,0.35600000619888306,0.3630000054836273,706500.0
2025-12-05,,,,,,0.36500000953674316,0.382999986410141,0.36500000953674316,0.3799999952316284,834400.0
2025-12-08,,,,,,0.3409999907016754,0.36500000953674316,0.3409999907016754,0.3540000021457672,894200.0
2025-12-09,,,,,,0.36000001430511475,0.36500000953674316,0.3409999907016754,0.3490000069141388,558100.0
2025-12-10,,,,,,0.3440000116825104,0.36000001430511475,0.3400000035762787,0.3490000069141388,764100.0
2025-12-11,,,,,,0.34299999475479126,0.35899999737739563,0.3400000035762787,0.3400000035762787,642800.0
2025-12-12,,,,,,0.32499998807907104,0.3569999933242798,0.32499998807907104,0.35199999809265137,670500.0
2025-12-15,,,,,,0.296999990940094,0.3449999988079071,0.28999999165534973,0.3449999988079071,1267000.0
2025-12-16,,,,,,0.31700000166893005,0.3199999928474426,0.3059999942779541,0.3059999942779541,475000.0
2025-12-17,,,,,,0.27000001072883606,0.3190000057220459,0.25999999046325684,0.3149999976158142,1428300.0
2025-12-18,,,,,,0.2619999945163727,0.28600001335144043,0.2590000033378601,0.2590000033378601,751200.0
2025-12-19,,,,,,0.1770000010728836,0.2370000034570694,0.12800000607967377,0.23499999940395355,3749200.0
2025-12-22,,,,,,0.1860000044107437,0.2329999953508377,0.17800000309944153,0.17900000512599945,3376900.0
2025-12-23,,,,,,0.1826000064611435,0.20000000298023224,0.18199999630451202,0.20000000298023224,141021.0
