Date,Close,High,Low,Open,Volume,"('Close', 'HCTI')","('High', 'HCTI')","('Low', 'HCTI')","('Open', 'HCTI')","('Volume', 'HCTI')"
2025-07-28,14.44200038909912,20.417999267578125,11.45400047302246,20.417999267578125,4618027.0,,,,,
2025-07-29,12.699000358581545,16.184999465942383,11.70300006866455,15.687000274658203,2184271.0,,,,,
2025-07-30,7.46999979019165,10.208999633789062,7.46999979019165,9.960000038146973,3068596.0,,,,,
2025-07-31,7.718999862670898,10.208999633789062,7.46999979019165,8.465999603271484,2033171.0,,,,,
2025-08-01,4.75,6.0,3.609999895095825,4.829999923706055,4831600.0,,,,,
2025-08-04,5.110000133514404,5.699999809265137,4.940999984741211,5.130000114440918,4185700.0,,,,,
2025-08-05,4.079999923706055,4.974999904632568,3.890000104904175,4.900000095367432,1554500.0,,,,,
2025-08-06,3.309999942779541,3.809999942779541,3.151000022888184,3.809999942779541,1255800.0,,,,,
2025-08-07,3.0799999237060547,3.359999895095825,2.7799999713897705,3.359999895095825,872900.0,,,,,
2025-08-08,3.3499999046325684,3.5999999046325684,3.0799999237060547,3.0799999237060547,819400.0,,,,,
2025-08-11,3.0899999141693115,3.3299999237060547,2.9200000762939453,3.2100000381469727,727700.0,,,,,
2025-08-12,3.039999961853028,3.1689999103546143,2.970000028610229,3.0299999713897705,413600.0,,,,,
2025-08-13,3.240000009536743,3.2809998989105225,3.0299999713897705,3.0299999713897705,470100.0,,,,,
2025-08-14,3.299999952316284,3.299999952316284,3.0899999141693115,3.190000057220459,1080700.0,,,,,
2025-08-15,3.990000009536743,4.079999923706055,3.5299999713897705,3.7699999809265137,4628500.0,,,,,
2025-08-18,3.309999942779541,3.7300000190734863,3.299999952316284,3.650000095367432,1006200.0,,,,,
2025-08-19,3.009999990463257,3.305000066757202,3.009999990463257,3.299999952316284,540100.0,,,,,
2025-08-20,2.8399999141693115,3.059999942779541,2.549999952316284,3.059999942779541,888100.0,,,,,
2025-08-21,2.75,2.8399999141693115,2.6640000343322754,2.819999933242798,473200.0,,,,,
2025-08-22,2.8399999141693115,3.009999990463257,2.6600000858306885,2.789999961853028,610700.0,,,,,
2025-08-25,2.7300000190734863,3.0799999237060547,2.7100000381469727,2.8399999141693115,502300.0,,,,,
2025-08-26,2.6700000762939453,2.7880001068115234,2.5999999046325684,2.720000028610229,623100.0,,,,,
2025-08-27,2.609999895095825,2.7839999198913574,2.595000028610229,2.630000114440918,480400.0,,,,,
2025-08-28,2.369999885559082,2.61299991607666,2.359999895095825,2.5899999141693115,683100.0,,,,,
2025-08-29,2.2699999809265137,2.3499999046325684,2.2100000381469727,2.299999952316284,422200.0,,,,,
2025-09-02,2.1600000858306885,2.289999961853028,2.114000082015991,2.1600000858306885,398900.0,,,,,
2025-09-03,2.009999990463257,2.1700000762939453,2.0,2.140000104904175,423300.0,,,,,
2025-09-04,2.0799999237060547,2.180000066757202,2.0,2.0,389400.0,,,,,
2025-09-05,2.2799999713897705,2.2799999713897705,2.059999942779541,2.0999999046325684,698700.0,,,,,
2025-09-08,2.4200000762939453,2.450000047683716,2.289999961853028,2.299999952316284,551700.0,,,,,
2025-09-09,2.369999885559082,2.390000104904175,2.289999961853028,2.3499999046325684,345900.0,,,,,
2025-09-10,2.259999990463257,2.470000028610229,2.240000009536743,2.3299999237060547,371600.0,,,,,
2025-09-11,2.690000057220459,2.690000057220459,2.25,2.25,675400.0,,,,,
2025-09-12,2.5799999237060547,2.6559998989105225,2.4800000190734863,2.609999895095825,297300.0,,,,,
2025-09-15,2.5299999713897705,2.609999895095825,2.509999990463257,2.5299999713897705,2382200.0,,,,,
2025-09-16,2.619999885559082,2.7699999809265137,2.400000095367432,2.640000104904175,933400.0,,,,,
2025-09-17,2.5199999809265137,2.6600000858306885,2.509000062942505,2.569999933242798,391900.0,,,,,
2025-09-18,2.609999895095825,2.690000057220459,2.500999927520752,2.5799999237060547,319200.0,,,,,
2025-09-19,2.619999885559082,2.630000114440918,2.4100000858306885,2.569999933242798,602200.0,,,,,
2025-09-22,2.5899999141693115,2.619999885559082,2.490000009536743,2.559999942779541,262500.0,,,,,
2025-09-23,2.4600000381469727,2.650000095367432,2.450000047683716,2.549999952316284,254400.0,,,,,
2025-09-24,2.549999952316284,2.5999999046325684,2.450000047683716,2.450000047683716,215900.0,,,,,
2025-09-25,2.549999952316284,2.630000114440918,2.4200000762939453,2.5899999141693115,472800.0,,,,,
2025-09-26,2.490000009536743,2.5299999713897705,2.430000066757202,2.509999990463257,228700.0,,,,,
2025-09-29,2.490000009536743,2.614000082015991,2.470000028610229,2.5299999713897705,269600.0,,,,,
2025-09-30,2.630000114440918,2.6489999294281006,2.450000047683716,2.5299999713897705,324600.0,,,,,
2025-10-01,2.9200000762939453,3.7200000286102295,2.690000057220459,2.690000057220459,28517900.0,,,,,
2025-10-02,2.759999990463257,3.0799999237060547,2.109999895095825,3.039999961853028,2936000.0,,,,,
2025-10-03,2.6700000762939453,3.220000028610229,2.5299999713897705,2.799999952316284,2476200.0,,,,,
2025-10-06,2.6600000858306885,2.756999969482422,2.5999999046325684,2.75,591800.0,,,,,
2025-10-07,2.759999990463257,2.7799999713897705,2.640000104904175,2.640000104904175,469500.0,,,,,
2025-10-08,3.359999895095825,3.400000095367432,2.7300000190734863,2.75,1543100.0,,,,,
2025-10-09,2.759999990463257,3.259999990463257,2.5,3.2149999141693115,4616900.0,,,,,
2025-10-10,2.7799999713897705,2.9200000762939453,2.690000057220459,2.809999942779541,2448600.0,,,,,
2025-10-13,2.869999885559082,2.950000047683716,2.700000047683716,2.7799999713897705,570500.0,,,,,
2025-10-14,2.8399999141693115,3.0,2.8299999237060547,2.8399999141693115,547700.0,,,,,
2025-10-15,2.7799999713897705,2.900000095367432,2.690000057220459,2.8399999141693115,679800.0,,,,,
2025-10-16,2.619999885559082,2.799999952316284,2.5899999141693115,2.759999990463257,544700.0,,,,,
2025-10-17,2.6700000762939453,2.700000047683716,2.555000066757202,2.619999885559082,516000.0,,,,,
2025-10-20,,,,,,2.640000104904175,2.7100000381469727,2.619999885559082,2.6700000762939453,236200.0
2025-10-21,,,,,,2.7699999809265137,2.799999952316284,2.5999999046325684,2.680000066757202,452200.0
2025-10-22,,,,,,2.630000114440918,2.7699999809265137,2.569999933242798,2.700000047683716,612600.0
2025-10-23,,,,,,2.690000057220459,2.690000057220459,2.5199999809265137,2.5999999046325684,240600.0
2025-10-24,,,,,,2.680000066757202,2.75,2.632999897003174,2.6600000858306885,352600.0
2025-10-27,,,,,,2.630000114440918,2.680000066757202,2.559999942779541,2.680000066757202,306000.0
2025-10-28,,,,,,2.880000114440918,2.950000047683716,2.630000114440918,2.630000114440918,956100.0
2025-10-29,,,,,,3.009999990463257,3.140000104904175,2.9000000953674316,3.0299999713897705,1427000.0
2025-10-30,,,,,,2.680000066757202,2.930000066757202,2.609999895095825,2.9200000762939453,590800.0
2025-10-31,,,,,,2.799999952316284,2.815000057220459,2.6440000534057617,2.6700000762939453,345300.0
2025-11-03,,,,,,2.740000009536743,2.7899999618530273,2.680000066757202,2.740000009536743,200400.0
2025-11-04,,,,,,2.630000114440918,2.674999952316284,2.5850000381469727,2.6500000953674316,427200.0
2025-11-05,,,,,,2.759999990463257,2.7799999713897705,2.5299999713897705,2.619999885559082,272200.0
2025-11-06,,,,,,2.6500000953674316,2.7929999828338623,2.5999999046325684,2.700000047683716,216200.0
2025-11-07,,,,,,2.7799999713897705,2.799999952316284,2.549999952316284,2.609999895095825,153700.0
2025-11-10,,,,,,2.6700000762939453,2.825000047683716,2.630000114440918,2.759999990463257,162600.0
2025-11-11,,,,,,2.6600000858306885,2.7100000381469727,2.630000114440918,2.6500000953674316,132500.0
2025-11-12,,,,,,2.5999999046325684,2.6600000858306885,2.5399999618530273,2.6600000858306885,245200.0
2025-11-13,,,,,,2.180000066757202,2.569999933242798,2.1500000953674316,2.5299999713897705,600200.0
2025-11-14,,,,,,2.0899999141693115,2.240000009536743,2.071000099182129,2.2100000381469727,203800.0
2025-11-17,,,,,,1.8600000143051147,2.0999999046325684,1.7400000095367432,2.049999952316284,487800.0
2025-11-18,,,,,,2.0999999046325684,2.0999999046325684,1.809999942779541,1.809999942779541,292300.0
2025-11-19,,,,,,1.899999976158142,2.1700000762939453,1.8949999809265137,2.140000104904175,374600.0
2025-11-20,,,,,,1.7999999523162842,2.0,1.7999999523162842,1.8700000047683716,268800.0
2025-11-21,,,,,,1.909999966621399,1.9800000190734863,1.7039999961853027,1.7899999618530273,229800.0
2025-11-24,,,,,,2.0399999618530273,2.0799999237060547,1.899999976158142,1.9900000095367432,236900.0
2025-11-25,,,,,,2.0399999618530273,2.069999933242798,1.899999976158142,2.0299999713897705,150300.0
2025-11-26,,,,,,2.3499999046325684,2.496000051498413,1.9900000095367432,2.0,677100.0
2025-11-28,,,,,,2.240000009536743,2.3399999141693115,2.240000009536743,2.309999942779541,94700.0
2025-12-01,,,,,,2.1600000858306885,2.4100000858306885,2.1480000019073486,2.2699999809265137,155500.0
2025-12-02,,,,,,2.0899999141693115,2.183000087738037,2.059999942779541,2.1600000858306885,111400.0
2025-12-03,,,,,,2.2200000286102295,2.2300000190734863,2.066999912261963,2.069999933242798,163900.0
2025-12-04,,,,,,2.299999952316284,2.3299999237060547,2.2200000286102295,2.259999990463257,136800.0
2025-12-05,,,,,,2.190000057220459,2.5399999618530273,2.069999933242798,2.380000114440918,917600.0
2025-12-08,,,,,,2.3399999141693115,2.359999895095825,2.188999891281128,2.259999990463257,255200.0
2025-12-09,,,,,,2.2699999809265137,2.299999952316284,2.1700000762939453,2.299999952316284,192200.0
2025-12-10,,,,,,2.5399999618530273,2.5799999237060547,2.2309999465942383,2.2799999713897705,1353900.0
2025-12-11,,,,,,2.4600000381469727,2.5799999237060547,2.3499999046325684,2.5,444100.0
2025-12-12,,,,,,2.3399999141693115,2.4649999141693115,2.309999942779541,2.4600000381469727,192700.0
2025-12-15,,,,,,2.2699999809265137,2.5299999713897705,2.259999990463257,2.4800000190734863,183300.0
2025-12-16,,,,,,2.0899999141693115,2.2799999713897705,2.0299999713897705,2.2200000286102295,237000.0
2025-12-17,,,,,,1.965000033378601,2.0899999141693115,1.9600000381469727,2.0799999237060547,152200.0
2025-12-18,,,,,,1.9199999570846558,2.0399999618530273,1.8509999513626099,2.009999990463257,251400.0
2025-12-19,,,,,,1.9299999475479126,1.9700000286102295,1.850000023841858,1.8799999952316284,196500.0
2025-12-22,,,,,,1.340000033378601,1.909999966621399,1.2899999618530273,1.8799999952316284,1719000.0
2025-12-23,,,,,,1.2999999523162842,1.399999976158142,1.2799999713897705,1.3600000143051147,353851.0
