Date,Close,High,Low,Open,Volume,"('Close', 'PTLE')","('High', 'PTLE')","('Low', 'PTLE')","('Open', 'PTLE')","('Volume', 'PTLE')"
2025-11-14,,,,,,0.21299999952316284,0.21699999272823334,0.19599999487400055,0.19599999487400055,1138100.0
2025-11-17,,,,,,0.20000000298023224,0.2199999988079071,0.20000000298023224,0.20800000429153442,810300.0
2025-11-18,,,,,,0.19599999487400055,0.20000000298023224,0.17900000512599945,0.20000000298023224,1072400.0
2025-11-19,,,,,,0.18199999630451202,0.20100000500679016,0.1809999942779541,0.20100000500679016,1111000.0
2025-11-20,,,,,,0.17499999701976776,0.19300000369548798,0.1720000058412552,0.17499999701976776,839100.0
2025-11-21,,,,,,0.17100000381469727,0.1770000010728836,0.15600000321865082,0.17000000178813934,788200.0
2025-11-24,,,,,,0.17000000178813934,0.17800000309944153,0.1599999964237213,0.1599999964237213,294200.0
2025-11-25,,,,,,0.1679999977350235,0.17299999296665192,0.16599999368190765,0.17000000178813934,550100.0
2025-11-26,,,,,,0.17000000178813934,0.17100000381469727,0.16300000250339508,0.17000000178813934,432300.0
2025-11-28,,,,,,0.1720000058412552,0.17399999499320984,0.1599999964237213,0.1599999964237213,352900.0
2025-12-01,,,,,,0.16300000250339508,0.17399999499320984,0.1599999964237213,0.17399999499320984,962200.0
2025-12-02,,,,,,0.16500000655651093,0.16500000655651093,0.15299999713897705,0.15800000727176666,1148700.0
2025-12-03,,,,,,0.1589999943971634,0.164000004529953,0.15600000321865082,0.15800000727176666,880000.0
2025-12-04,,,,,,0.1599999964237213,0.16300000250339508,0.15199999511241913,0.15700000524520874,728800.0
2025-12-05,,,,,,0.15399999916553497,0.164000004529953,0.15199999511241913,0.15600000321865082,830100.0
2025-12-08,,,,,,0.1550000011920929,0.1599999964237213,0.1459999978542328,0.15399999916553497,927000.0
2025-12-09,,,,,,0.15000000596046448,0.15600000321865082,0.14300000667572021,0.15000000596046448,1245200.0
2025-12-10,,,,,,0.14399999380111694,0.15000000596046448,0.13199999928474426,0.15000000596046448,766100.0
2025-12-11,,,,,,0.1420000046491623,0.14300000667572021,0.14000000059604645,0.14100000262260437,339500.0
2025-12-12,,,,,,0.13099999725818634,0.14000000059604645,0.12800000607967377,0.14000000059604645,788600.0
2025-12-15,,,,,,0.11400000005960464,0.12999999523162842,0.10599999874830246,0.12999999523162842,1149400.0
2025-12-16,,,,,,0.11400000005960464,0.11400000005960464,0.10100000351667404,0.10100000351667404,821300.0
2025-12-17,,,,,,0.10999999940395355,0.11500000208616257,0.10599999874830246,0.11500000208616257,1252600.0
2025-12-18,,,,,,0.10599999874830246,0.1120000034570694,0.10400000214576721,0.10999999940395355,711400.0
2025-12-19,,,,,,0.10400000214576721,0.10899999737739563,0.10300000011920929,0.10599999874830246,313200.0
2025-12-22,,,,,,0.10400000214576721,0.1080000028014183,0.10100000351667404,0.10499999672174454,342600.0
2025-12-23,,,,,,0.10199999809265137,0.10350000113248825,0.10100000351667404,0.10100000351667404,133394.0
