Date,Close,High,Low,Open,Volume,"('Close', 'OXSQ')","('High', 'OXSQ')","('Low', 'OXSQ')","('Open', 'OXSQ')","('Volume', 'OXSQ')"
2025-05-05,2.2379767894744877,2.301658994121992,2.228879331667701,2.301658994121992,593500.0,,,,,
2025-05-06,2.2379767894744877,2.274366620701633,2.2197818738609145,2.2470742472812737,270200.0,,,,,
2025-05-07,2.2379767894744877,2.2470742472812737,2.228879331667701,2.2379767894744877,284200.0,,,,,
2025-05-08,2.2379767894744877,2.25617170508806,2.2197818738609145,2.25617170508806,418400.0,,,,,
2025-05-09,2.2379767894744877,2.2470742472812737,2.228879331667701,2.2379767894744877,443900.0,,,,,
2025-05-12,2.2561724185943604,2.2652698792781853,2.247074957910536,2.2652698792781853,680500.0,,,,,
2025-05-13,2.2561724185943604,2.2652698792781853,2.247074957910536,2.2561724185943604,614300.0,,,,,
2025-05-14,2.2379767894744877,2.274366620701633,2.228879331667701,2.2652691628948465,755600.0,,,,,
2025-05-15,2.2652697563171387,2.274367216507145,2.228879915557114,2.2379773757471204,859800.0,,,,,
2025-05-16,2.260655879974365,2.269883037852105,2.2422015642188846,2.260655879974365,473700.0,,,,,
2025-05-19,2.251428842544556,2.2698831592873137,2.242201684173177,2.260656000915935,807900.0,,,,,
2025-05-20,2.2329742908477783,2.2514286056487696,2.223747133447283,2.2514286056487696,705200.0,,,,,
2025-05-21,2.1868386268615723,2.223747482245552,2.1776114680137826,2.2145203233977617,950200.0,,,,,
2025-05-22,2.168384075164795,2.196065768713714,2.159156917312754,2.196065768713714,578300.0,,,,,
2025-05-23,2.1776115894317627,2.1776115894317627,2.1499301113449456,2.159157270707218,408000.0,,,,,
2025-05-27,2.1776115894317627,2.205293287511412,2.1683844300694903,2.186838748794035,528600.0,,,,,
2025-05-28,2.1499297618865967,2.196065771191656,2.140702604024144,2.177611235473954,631500.0,,,,,
2025-05-29,2.1499297618865967,2.1683840776115018,2.131475446161692,2.159156919749049,627400.0,,,,,
2025-05-30,2.1499297618865967,2.159156919749049,2.140702604024144,2.159156919749049,643900.0,,,,,
2025-06-02,2.1499297618865967,2.159156919749049,2.131475446161692,2.1499297618865967,545000.0,,,,,
2025-06-03,2.13147521018982,2.14992952387168,2.13147521018982,2.140702367030749,479200.0,,,,,
2025-06-04,2.10379409790039,2.1499298899610286,2.094566939488263,2.140702731548901,807400.0,,,,,
2025-06-05,2.10379409790039,2.113021256312518,2.085339781076135,2.10379409790039,436800.0,,,,,
2025-06-06,2.1130213737487797,2.1499300094485765,2.1130213737487797,2.1222485326737286,373200.0,,,,,
2025-06-09,2.13147521018982,2.140702367030749,2.122248053348889,2.122248053348889,600300.0,,,,,
2025-06-10,2.140702724456787,2.140702724456787,2.131475566075229,2.131475566075229,497400.0,,,,,
2025-06-11,2.13147521018982,2.14992952387168,2.13147521018982,2.140702367030749,534300.0,,,,,
2025-06-12,2.13147521018982,2.140702367030749,2.122248053348889,2.13147521018982,592700.0,,,,,
2025-06-13,2.10379409790039,2.140702731548901,2.10379409790039,2.1314755731367736,651700.0,,,,,
2025-06-16,2.1084797382354736,2.1553347988450846,2.0991087261135517,2.1365927746012403,895600.0,,,,,
2025-06-17,2.080366611480713,2.108479646625008,2.070995599765948,2.099108634910243,484800.0,,,,,
2025-06-18,2.080366611480713,2.099108634910243,2.070995599765948,2.080366611480713,484000.0,,,,,
2025-06-20,2.070995569229126,2.080366580805716,2.052253546075947,2.080366580805716,599400.0,,,,,
2025-06-23,2.042882442474365,2.080366487092193,2.005398397856538,2.061624464783279,592000.0,,,,,
2025-06-24,2.061624526977539,2.061624526977539,2.024140481228908,2.042882504103224,492300.0,,,,,
2025-06-25,2.061624526977539,2.061624526977539,2.0522535155403814,2.061624526977539,221700.0,,,,,
2025-06-26,2.0897374153137207,2.0897374153137207,2.052253372183478,2.0616243829660386,315500.0,,,,,
2025-06-27,2.099108457565308,2.1084794684883548,2.0897374466422605,2.099108457565308,462900.0,,,,,
2025-06-30,2.0897374153137207,2.108479436878842,2.0803664045311603,2.0991084260962816,775600.0,,,,,
2025-07-01,2.0897374153137207,2.0991084260962816,2.0803664045311603,2.0897374153137207,666700.0,,,,,
2025-07-02,2.099108457565308,2.099108457565308,2.080366435719213,2.080366435719213,502300.0,,,,,
