Date,Close,High,Low,Open,Volume,"('Close', 'SEZL')","('High', 'SEZL')","('Low', 'SEZL')","('Open', 'SEZL')","('Volume', 'SEZL')"
2025-07-30,150.92999267578125,156.8000030517578,143.00999450683594,144.67999267578125,1003400.0,,,,,
2025-07-31,154.83999633789062,160.47999572753906,150.0,151.35000610351562,744100.0,,,,,
2025-08-01,144.0,150.75,137.0800018310547,144.92999267578125,968800.0,,,,,
2025-08-04,156.99000549316406,156.99000549316406,147.31300354003906,148.9499969482422,657000.0,,,,,
2025-08-05,151.94000244140625,159.5,147.02999877929688,158.0,833900.0,,,,,
2025-08-06,142.41000366210938,152.58999633789062,131.0019989013672,152.58999633789062,1782200.0,,,,,
2025-08-07,139.3300018310547,148.1999969482422,132.22999572753906,145.3699951171875,2159500.0,,,,,
2025-08-08,91.51000213623048,106.0,90.98999786376952,103.51000213623048,5323500.0,,,,,
2025-08-11,87.30999755859375,93.8499984741211,86.25499725341797,92.01000213623048,2029500.0,,,,,
2025-08-12,89.13999938964844,91.58399963378906,83.51000213623047,88.20999908447266,1712600.0,,,,,
2025-08-13,92.16999816894533,94.83000183105467,89.25,92.30999755859376,1383900.0,,,,,
2025-08-14,91.47000122070312,92.83000183105467,87.5999984741211,89.6500015258789,1107100.0,,,,,
2025-08-15,91.87000274658205,92.70999908447266,88.73100280761719,92.25,905700.0,,,,,
2025-08-18,93.2300033569336,95.5,89.9000015258789,91.7300033569336,860100.0,,,,,
2025-08-19,88.8499984741211,92.63300323486328,86.41100311279297,92.0199966430664,1274900.0,,,,,
2025-08-20,88.7699966430664,89.5199966430664,84.5,87.36000061035156,893800.0,,,,,
2025-08-21,88.58000183105469,90.51000213623048,87.0,87.94000244140625,473100.0,,,,,
2025-08-22,95.66999816894533,97.68000030517578,87.2229995727539,87.94999694824219,1257500.0,,,,,
2025-08-25,92.3000030517578,97.5,92.23999786376952,95.6999969482422,933700.0,,,,,
2025-08-26,93.23999786376952,94.0500030517578,90.8000030517578,92.23999786376952,642900.0,,,,,
2025-08-27,92.6999969482422,95.05999755859376,91.65799713134766,93.73999786376952,775000.0,,,,,
2025-08-28,95.80999755859376,96.26000213623048,92.33999633789062,92.88999938964844,863000.0,,,,,
2025-08-29,94.5999984741211,98.1999969482422,92.75,98.18000030517578,1183500.0,,,,,
2025-09-02,90.4800033569336,94.5999984741211,88.19000244140625,91.52999877929688,847300.0,,,,,
2025-09-03,88.04000091552734,92.9800033569336,87.87000274658203,91.25,688300.0,,,,,
2025-09-04,84.88999938964844,89.30000305175781,83.55000305175781,88.0,963900.0,,,,,
2025-09-05,85.8499984741211,87.79000091552734,82.26000213623047,86.23999786376953,768300.0,,,,,
2025-09-08,88.0,90.0,86.36000061035156,87.05000305175781,760500.0,,,,,
2025-09-09,92.75,93.37000274658205,87.05000305175781,88.66999816894531,1068800.0,,,,,
2025-09-10,89.0999984741211,95.16999816894533,88.5999984741211,94.81999969482422,1008200.0,,,,,
2025-09-11,87.68000030517578,89.0999984741211,83.44999694824219,86.67500305175781,1224900.0,,,,,
2025-09-12,89.2699966430664,90.69000244140624,87.01000213623047,88.0999984741211,856000.0,,,,,
2025-09-15,90.08000183105467,91.29000091552734,88.5,89.5,516600.0,,,,,
2025-09-16,88.83000183105469,91.13999938964844,86.51000213623047,90.1999969482422,520400.0,,,,,
2025-09-17,88.49500274658203,89.9800033569336,86.53500366210938,89.0,643600.0,,,,,
2025-09-18,89.5,91.46499633789062,88.4000015258789,89.52999877929688,814200.0,,,,,
2025-09-19,91.5999984741211,93.04000091552734,89.69000244140625,89.69000244140625,1148300.0,,,,,
2025-09-22,91.9800033569336,92.83000183105467,87.21499633789062,90.6500015258789,854600.0,,,,,
2025-09-23,85.92500305175781,91.83000183105467,85.73999786376953,91.5999984741211,1142500.0,,,,,
2025-09-24,86.2699966430664,88.98999786376953,83.68000030517578,88.0,962600.0,,,,,
2025-09-25,84.2699966430664,85.2699966430664,77.01000213623047,82.19999694824219,1075000.0,,,,,
2025-09-26,84.19000244140625,85.30000305175781,82.09300231933594,84.5999984741211,400200.0,,,,,
2025-09-29,81.4000015258789,85.55999755859375,80.9000015258789,85.45999908447266,876600.0,,,,,
2025-09-30,79.52999877929688,82.0,78.0999984741211,81.44000244140625,1136900.0,,,,,
2025-10-01,78.83000183105469,82.61000061035156,78.69000244140625,81.25,890100.0,,,,,
2025-10-02,83.29000091552734,84.25,78.19999694824219,79.87999725341797,983500.0,,,,,
2025-10-03,85.52999877929688,86.26000213623047,82.55999755859375,83.70999908447266,760000.0,,,,,
2025-10-06,86.33000183105469,87.55999755859375,83.84400177001953,87.45999908447266,581400.0,,,,,
2025-10-07,82.69999694824219,87.63999938964844,81.83999633789062,86.11000061035156,890200.0,,,,,
2025-10-08,81.5199966430664,84.43000030517578,81.36000061035156,83.25,495600.0,,,,,
2025-10-09,81.69000244140625,83.19999694824219,79.9000015258789,81.01000213623047,476300.0,,,,,
2025-10-10,77.3499984741211,84.80000305175781,77.19999694824219,81.86000061035156,801600.0,,,,,
2025-10-13,77.01000213623047,80.0,74.08999633789062,77.94000244140625,895100.0,,,,,
2025-10-14,80.01000213623047,80.48999786376953,72.5,74.7699966430664,1316300.0,,,,,
2025-10-15,77.98999786376953,80.68000030517578,75.30899810791016,80.16999816894531,809900.0,,,,,
2025-10-16,74.9000015258789,79.52300262451172,73.58999633789062,78.83999633789062,557400.0,,,,,
2025-10-17,73.86000061035156,75.48999786376953,72.76000213623047,73.13999938964844,708300.0,,,,,
2025-10-20,,,,,,75.66999816894531,76.63999938964844,72.94000244140625,75.1500015258789,617400.0
2025-10-21,,,,,,75.19000244140625,76.4000015258789,74.41000366210938,75.41000366210938,465800.0
2025-10-22,,,,,,73.93000030517578,75.44000244140625,70.62999725341797,74.5,899800.0
2025-10-23,,,,,,76.19999694824219,77.44999694824219,72.98999786376953,73.87999725341797,482900.0
2025-10-24,,,,,,76.95999908447266,80.0,76.87000274658203,78.36000061035156,655400.0
2025-10-27,,,,,,76.27999877929688,79.81999969482422,74.5,79.0,565300.0
2025-10-28,,,,,,72.0999984741211,76.6500015258789,72.0,76.47000122070312,532800.0
2025-10-29,,,,,,70.33000183105469,73.13999938964844,69.5999984741211,71.9800033569336,700100.0
2025-10-30,,,,,,65.08000183105469,68.88999938964844,64.87999725341797,68.87999725341797,1153300.0
2025-10-31,,,,,,65.55000305175781,67.5999984741211,64.31999969482422,66.70999908447266,1380500.0
2025-11-03,,,,,,64.08999633789062,66.12999725341797,63.22999954223633,65.69999694824219,711200.0
2025-11-04,,,,,,61.47999954223633,64.05999755859375,61.220001220703125,63.0,1127500.0
2025-11-05,,,,,,66.25,66.29000091552734,60.099998474121094,61.599998474121094,1890200.0
2025-11-06,,,,,,57.9900016784668,70.0,57.459999084472656,68.08999633789062,2981400.0
2025-11-07,,,,,,59.2400016784668,59.27000045776367,54.7400016784668,56.68000030517578,1343000.0
2025-11-10,,,,,,58.0099983215332,63.380001068115234,57.970001220703125,63.380001068115234,814700.0
2025-11-11,,,,,,56.709999084472656,57.5,54.400001525878906,56.880001068115234,953000.0
2025-11-12,,,,,,57.290000915527344,58.59000015258789,56.20000076293945,57.25,628000.0
2025-11-13,,,,,,52.720001220703125,56.150001525878906,52.0,56.04999923706055,1210500.0
2025-11-14,,,,,,52.13999938964844,54.5,51.02000045776367,51.849998474121094,950200.0
2025-11-17,,,,,,50.970001220703125,52.13999938964844,49.56999969482422,51.310001373291016,834000.0
2025-11-18,,,,,,51.66999816894531,52.310001373291016,49.5,49.83000183105469,755600.0
2025-11-19,,,,,,52.13999938964844,53.36000061035156,50.459999084472656,52.369998931884766,702300.0
2025-11-20,,,,,,52.400001525878906,57.060001373291016,51.66999816894531,55.56999969482422,1117300.0
2025-11-21,,,,,,54.439998626708984,55.06999969482422,51.630001068115234,52.290000915527344,962200.0
2025-11-24,,,,,,53.43000030517578,55.20000076293945,52.900001525878906,55.09000015258789,713000.0
2025-11-25,,,,,,56.209999084472656,56.33000183105469,52.13999938964844,53.43000030517578,656300.0
2025-11-26,,,,,,58.84000015258789,58.90999984741211,56.02299880981445,56.65999984741211,513200.0
2025-11-28,,,,,,61.75,62.28499984741211,60.08000183105469,60.763999938964844,577300.0
2025-12-01,,,,,,60.61000061035156,62.68000030517578,59.39500045776367,60.060001373291016,697200.0
2025-12-02,,,,,,59.93000030517578,63.06999969482422,59.310001373291016,61.59000015258789,627000.0
2025-12-03,,,,,,64.44000244140625,64.80999755859375,58.27000045776367,59.20000076293945,673500.0
2025-12-04,,,,,,66.72000122070312,67.11000061035156,62.66999816894531,64.6500015258789,1037900.0
2025-12-05,,,,,,68.38999938964844,69.83000183105469,65.81999969482422,66.19000244140625,771900.0
2025-12-08,,,,,,67.69999694824219,70.0,67.5999984741211,69.81999969482422,630500.0
2025-12-09,,,,,,69.30999755859375,72.5,69.16999816894531,71.7699966430664,1566700.0
2025-12-10,,,,,,71.51000213623047,73.0,66.72200012207031,69.0199966430664,1073400.0
2025-12-11,,,,,,73.8499984741211,76.38999938964844,71.5,71.94999694824219,1137100.0
2025-12-12,,,,,,70.3499984741211,74.98899841308594,69.08000183105469,73.43000030517578,3484500.0
2025-12-15,,,,,,66.16999816894531,70.73500061035156,66.06999969482422,69.62999725341797,1187100.0
2025-12-16,,,,,,73.02999877929688,74.98999786376953,67.73999786376953,68.08000183105469,1285500.0
2025-12-17,,,,,,70.13999938964844,74.7699966430664,69.30000305175781,73.18000030517578,974900.0
2025-12-18,,,,,,72.13999938964844,75.27999877929688,71.95999908447266,72.0,858900.0
2025-12-19,,,,,,73.5,76.3949966430664,72.2249984741211,73.56999969482422,969900.0
2025-12-22,,,,,,75.1500015258789,77.45999908447266,73.01000213623047,74.62999725341797,777400.0
2025-12-23,,,,,,71.8604965209961,75.0,71.14009857177734,73.0,226819.0
