Date,Close,High,Low,Open,Volume,"('Close', 'HII')","('High', 'HII')","('Low', 'HII')","('Open', 'HII')","('Volume', 'HII')"
2025-04-30,227.82696533203125,228.45009680236865,223.92994868751583,227.51046441010607,748800.0,,,,,
2025-05-01,224.9981842041016,235.40341500935497,219.59776137028945,235.26494301598325,1063300.0,,,,,
2025-05-02,227.51046752929688,230.3095938128064,221.08138305198003,227.6588249803092,669000.0,,,,,
2025-05-05,230.635986328125,231.87234876043289,226.44225461681827,229.08312296115005,604200.0,,,,,
2025-05-06,230.35903930664065,231.22944327702436,226.94668205702584,228.6281319242824,504600.0,,,,,
2025-05-07,227.6984100341797,231.6646554050302,227.6489525169126,229.08312996376668,429000.0,,,,,
2025-05-08,230.4084930419922,232.07017194980065,226.9862503824233,228.9545296572777,522300.0,,,,,
2025-05-09,229.1029052734375,232.70319201428484,227.70828485023767,232.4361335073857,329300.0,,,,,
2025-05-12,227.2335357666016,233.0296036104506,225.1959977452475,232.43614358989075,530100.0,,,,,
2025-05-13,223.26727294921875,227.22363279815448,222.2781829869848,226.87746036676168,478900.0,,,,,
2025-05-14,220.6758575439453,223.2277114051591,217.31295777836635,222.97053836118025,522300.0,,,,,
2025-05-15,225.6707763671875,226.5411652980298,221.87267441719683,224.8795013545272,385700.0,,,,,
2025-05-16,227.54014587402344,227.9258903505902,224.5432045347781,226.51148387496875,311300.0,,,,,
2025-05-19,226.8477783203125,229.7359190645759,225.2652284174464,227.04559328509217,518400.0,,,,,
2025-05-20,225.53228759765625,227.490681411788,224.23658221829857,225.9378029943618,420400.0,,,,,
2025-05-21,220.9429168701172,225.52239305531455,220.43847133879692,225.52239305531455,453200.0,,,,,
2025-05-22,222.04080200195312,223.6431228459005,218.33171479480487,220.1219651386848,551600.0,,,,,
2025-05-23,222.2880706787109,223.16836009045167,218.9350565045172,219.7757738683627,256700.0,,,,,
2025-05-27,225.354248046875,225.5322920838728,222.49577872727272,224.5234161203912,366200.0,,,,,
2025-05-28,223.13868713378903,226.73897376056007,222.79249963239576,226.15539925029876,315800.0,,,,,
2025-05-29,221.23963928222656,222.6837172923408,219.78569089787015,222.0605857759628,1057900.0,,,,,
2025-05-30,221.96604919433597,222.85168377905677,218.74194877461125,220.65253073769583,590900.0,,,,,
2025-06-02,221.70733642578125,222.4138459061867,218.8514012944684,221.80683689053728,446300.0,,,,,
2025-06-03,226.84202575683597,227.90677027568685,221.09035855782545,223.09051066168857,491400.0,,,,,
2025-06-04,223.68756103515625,227.8669752215913,223.6477638871513,227.8669752215913,463400.0,,,,,
2025-06-05,223.6776123046875,224.78216914928453,221.6675147205472,224.3542852826168,484300.0,,,,,
2025-06-06,225.37924194335935,226.91168271782416,223.89654380924284,224.87173339299315,313000.0,,,,,
2025-06-09,226.9514923095703,227.97643970524496,223.08055531120408,225.89667807250885,483400.0,,,,,
2025-06-10,222.2048797607422,226.51364609788504,221.22969019590647,226.4141304512064,443400.0,,,,,
2025-06-11,225.0408935546875,225.17026085861937,213.99534004788748,221.6774803080616,548100.0,,,,,
2025-06-12,227.99632263183597,228.17544775404795,222.3939441485604,223.70746258097492,329200.0,,,,,
2025-06-13,231.588623046875,234.73312917142175,228.87201597829244,232.0065614278911,455900.0,,,,,
2025-06-16,228.13563537597656,233.58877076020525,225.6379506279725,233.58877076020525,546600.0,,,,,
2025-06-17,232.9320068359375,233.32009355750705,225.88672735025145,228.8720144958495,544700.0,,,,,
2025-06-18,233.06137084960935,238.1164436496211,231.986665670282,235.2804300116885,524300.0,,,,,
2025-06-20,233.3897399902344,234.6236641307666,229.5884822924577,233.64847459128856,1555700.0,,,,,
2025-06-23,235.9372100830078,238.50454377445536,234.05647970943895,234.6535280533278,495700.0,,,,,
2025-06-24,230.49403381347656,233.1011798239327,228.59339728367624,232.67329593902232,379700.0,,,,,
2025-06-25,233.96690368652344,234.92220227033732,227.56844541703535,230.30495868047456,612700.0,,,,,
2025-06-26,238.65380859375,240.6738516926995,235.0316607766038,235.56900578501285,292700.0,,,,,
2025-06-27,237.4795837402344,238.31547567159132,235.49935300655375,237.1512155197202,516000.0,,,,,
2025-06-30,240.27581787109372,240.85296002354352,236.00684875346025,238.0368525137764,315900.0,,,,,
2025-07-01,245.10202026367188,246.5349605059344,238.3751787752233,238.50453089156963,521400.0,,,,,
2025-07-02,248.92318725585935,249.34114081841335,241.43011772993745,243.41036367077905,446100.0,,,,,
2025-07-03,250.8437347412109,251.83883047637096,246.42550724766755,247.05242241968423,304200.0,,,,,
2025-07-07,252.28662109375,255.36146327823292,251.1323063941917,252.3960822322246,403200.0,,,,,
2025-07-08,246.7339782714844,251.60995636112995,245.1318735709367,251.43083123766303,560200.0,,,,,
2025-07-09,247.69923400878903,248.97295536302445,245.79859746878165,247.63953069280245,290300.0,,,,,
2025-07-10,256.8441467285156,257.1825060036855,248.7739348583098,250.34618794868905,656200.0,,,,,
2025-07-11,256.913818359375,257.85917148711684,252.62495802429692,255.9286832657693,367300.0,,,,,
2025-07-14,257.23223876953125,258.32685011447313,253.72949764967268,256.23714306829515,374700.0,,,,,
2025-07-15,252.43588256835935,258.2571987793648,251.9682015351052,256.2570466041593,340600.0,,,,,
2025-07-16,252.57521057128903,254.52558973841252,249.78893943429935,252.5851560625656,415900.0,,,,,
2025-07-17,254.0977020263672,254.913687817432,252.34632381489388,252.75431671042628,322800.0,,,,,
2025-07-18,253.24191284179688,256.3465914158634,250.60490009849,253.76931235366715,542800.0,,,,,
2025-07-21,251.68955993652344,254.2469632939632,250.86364382860447,254.2469632939632,334200.0,,,,,
